Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   3.70 0.004666 113.80    4.7
   3.71 0.004667 113.81    4.5
   3.72 0.004669 113.88    4.3
   3.73 0.004672 113.93    4.3
   3.74 0.004674 113.98    4.1
   3.75 0.004676 114.04    4.0
   3.76 0.004678 114.08    4.0
   3.78 0.004680 114.14    4.0
   3.79 0.004682 114.20    4.1
   3.80 0.004684 114.23    4.1
   3.81 0.004686 114.29    4.1
   3.82 0.004689 114.36    4.2
   3.83 0.004691 114.41    4.3
   3.84 0.004693 114.45    4.3
   3.85 0.004695 114.50    4.3
   3.87 0.004696 114.53    4.2
   3.88 0.004698 114.59    4.1
   3.89 0.004700 114.63    4.1
   3.90 0.004703 114.69    4.0
   3.91 0.004705 114.74    4.0
   3.92 0.004706 114.78    4.0
   3.93 0.004708 114.83    3.9
   3.95 0.004711 114.88    3.9
   3.96 0.004712 114.93    3.9
   3.97 0.004714 114.97    3.9
   3.98 0.004716 115.01    3.9
   3.99 0.004718 115.07    4.0
   4.00 0.004719 115.10    3.9
   4.01 0.004721 115.15    3.8
   4.02 0.004723 115.19    3.7
   4.04 0.004729 115.34    4.0
   4.05 0.004735 115.48    4.6
   4.06 0.004743 115.66    5.4
   4.07 0.004745 115.72    6.2
   4.08 0.004746 115.75    6.6
   4.09 0.004748 115.79    6.9
   4.10 0.004750 115.84    7.0
   4.11 0.004754 115.94    7.1
   4.12 0.004757 116.03    7.2
   4.14 0.004760 116.09    6.9
   4.15 0.004763 116.16    6.6
   4.16 0.004765 116.21    6.0
   4.17 0.004767 116.26    5.5
   4.18 0.004769 116.30    5.1
   4.19 0.004770 116.33    5.0
   4.20 0.004771 116.36    4.9
   4.22 0.004771 116.37    4.5
   4.23 0.004771 116.36    3.9
   4.24 0.004772 116.38    3.2
   4.25 0.004773 116.41    2.7
   4.26 0.004775 116.45    2.4
   4.27 0.004776 116.47    2.1
   4.28 0.004777 116.50    1.9
   4.29 0.004778 116.54    1.9
   4.31 0.004780 116.57    1.9
   4.32 0.004781 116.60    2.0
   4.33 0.004783 116.66    2.3
   4.34 0.004786 116.71    2.6
   4.35 0.004787 116.75    2.9
   4.36 0.004789 116.79    3.1
   4.37 0.004790 116.82    3.1
   4.38 0.004792 116.86    3.2
   4.39 0.004792 116.88    3.2
   4.41 0.004793 116.90    3.2
   4.42 0.004795 116.94    3.1
   4.43 0.004797 116.99    3.0
   4.44 0.004798 117.02    2.9
   4.45 0.004799 117.05    2.8
   4.46 0.004800 117.05    2.6
   4.47 0.004800 117.08    2.5
   4.48 0.004801 117.09    2.4
   4.50 0.004802 117.11    2.2
   4.51 0.004804 117.17    2.2
   4.52 0.004806 117.21    2.2
   4.53 0.004807 117.24    2.3
   4.54 0.004809 117.27    2.3
   4.55 0.004810 117.31    2.4
   4.56 0.004810 117.32    2.4
   4.58 0.004810 117.31    2.4
   4.59 0.004811 117.32    2.3
   4.60 0.004812 117.36    2.2
