Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  68.40 -.003952 -96.34 %-1669.3
  68.41 -.004210 %-102.64 -894.2
  68.42 -.004024 -98.09 -489.5
  68.43 -.004208 %-102.58 -308.9
  68.45 -.004013 -97.85 -197.7
  68.46 -.004213 %-102.70 -146.2
  68.47 -.004103 %-100.03 -124.6
  68.48 -.004137 %-100.87  -96.9
  68.49 -.004221 %-102.91  -94.8
  68.50 -.004007 -97.69  -51.1
  68.51 -.001370 -33.41  180.8
  68.52 0.004373 106.64  817.3
  68.54 0.006820 166.35 1515.3
  68.55 0.008348 203.65 2156.8
  68.56 0.008906 217.26 2682.5
  68.57 0.009220 224.92 3034.8
  68.58 0.009326 227.50 3225.1
  68.59 0.009158 223.40 3197.8
  68.60 0.009370 228.59 3009.9
  68.61 0.009005 219.66 2602.2
  68.62 0.009437 230.22 2036.5
  68.64 0.009293 226.70 1288.0
  68.65 0.009593 234.04  616.3
  68.66 0.009638 235.12  316.6
  68.67 0.009636 235.08  165.7
  68.68 0.009866 240.69  132.1
  68.69 0.009689 236.37  114.3
  68.70 0.009959 242.96  135.0
  68.71 0.009555 233.10  123.8
  68.73 0.010026 244.60  130.3
  68.74 0.008334 203.28   13.8
  68.75 0.002579  62.90 -564.3
  68.76 -.000773 -18.85 %-1270.9
  68.77 -.001885 -45.96 %-1933.4
  68.78 -.002939 -71.65 %-2493.1
  68.79 -.002734 -66.65 %-2857.8
  68.80 -.003270 -79.73 %-3090.8
  68.82 -.002855 -69.61 %-3090.5
  68.83 -.003079 -75.06 %-2945.5
  68.84 -.002859 -69.71 %-2580.5
  68.85 -.002840 -69.23 %-2071.5
  68.86 -.002816 -68.66 %-1344.4
  68.87 -.002689 -65.55 -581.9
  68.88 -.003101 -75.62 -220.2
  68.89 -.002856 -69.62  -64.9
  68.90 -.003379 -82.39  -21.8
  68.92 -.003137 -76.48  -34.9
  68.93 -.003675 -89.59  -68.0
  68.94 -.003362 -81.97 -112.7
  68.95 -.003784 -92.26 -150.7
  68.96 -.003321 -80.96 -160.5
  68.97 0.000463  11.29  144.0
  68.98 0.005443 132.76  786.9
  68.99 0.007694 187.67 1489.3
  69.01 0.008746 213.34 2137.3
  69.02 0.009331 227.63 2632.9
  69.03 0.009534 232.59 2992.7
  69.04 0.009746 237.77 3147.8
  69.05 0.009677 236.08 3136.1
  69.06 0.009684 236.25 2896.8
  69.07 0.009579 233.69 2491.0
  69.08 0.009783 238.67 1881.5
  69.10 0.009813 239.39 1126.6
  69.11 0.009825 239.70  532.9
  69.12 0.009863 240.61  263.8
  69.13 0.009817 239.51  134.1
  69.14 0.009911 241.80   77.5
  69.15 0.009749 237.84   45.4
  69.16 0.009948 242.69   41.3
  69.17 0.009806 239.23   39.8
  69.18 0.010109 246.63   54.4
  69.19 0.007629 186.08 -127.4
  69.21 0.002099  51.19 -715.3
  69.22 -.000680 -16.58 %-1393.7
  69.23 -.002034 -49.59 %-2027.3
  69.24 -.002661 -64.87 %-2542.1
  69.25 -.003098 -75.54 %-2912.6
  69.26 -.003253 -79.30 %-3117.7
  69.27 -.003330 -81.18 %-3137.5
  69.28 -.003249 -79.20 %-2980.5
  69.30 -.003626 -88.39 %-2652.6
  69.31 -.003248 -79.19 %-2118.8
  69.32 -.003744 -91.28 %-1412.9
  69.33 -.003414 -83.22 -713.5
  69.34 -.003663 -89.31 -381.7
  69.35 -.003272 -79.78 -191.8
  69.36 -.003209 -78.24  -83.9
  69.37 -.003002 -73.20   -0.6
  69.39 -.002959 -72.15   51.1
  69.40 -.003287 -80.13   61.5
  69.41 -.003119 -76.04   78.4
  69.42 -.003526 -85.95   68.4
  69.43 0.001487  36.25  413.4
  69.44 0.005754 140.33 1049.5
  69.45 0.008115 197.94 1696.4
  69.46 0.009276 226.29 2296.9
  69.48 0.009505 231.87 2714.7
  69.49 0.010227 249.51 3039.6
  69.50 0.009910 241.77 3157.0
  69.51 0.010368 252.95 3144.9
  69.52 0.010336 252.16 2947.3
  69.53 0.010330 252.03 2533.5
  69.54 0.010610 258.85 1965.9
  69.55 0.010117 246.83 1131.5
  69.56 0.010463 255.28  588.4
  69.58 0.009936 242.39  267.0
  69.59 0.010267 250.47  127.3
  69.60 0.009928 242.20   37.0
  69.61 0.010068 245.61  -30.8
  69.62 0.010159 247.85  -33.7
  69.63 0.010016 244.36  -75.5
  69.64 0.010234 249.66  -60.4
  69.65 0.006270 152.93 -351.4
  69.67 0.001648  40.18 -941.7
  69.68 -.001148 -27.99 %-1600.0
  69.69 -.001828 -44.56 %-2190.9
  69.70 -.002822 -68.80 %-2659.7
  69.71 -.002678 -65.28 %-2979.6
  69.72 -.003290 -80.22 %-3140.0
  69.73 -.002937 -71.60 %-3114.4
  69.74 -.003421 -83.39 %-2933.4
  69.76 -.003015 -73.50 %-2524.2
  69.77 -.003304 -80.54 %-1965.9
  69.78 -.002813 -68.59 %-1163.9
  69.79 -.003121 -76.10 -563.6
  69.80 -.002824 -68.84 -229.3
  69.81 -.003089 -75.31 -107.0
  69.82 -.002918 -71.15   -6.2
  69.83 -.003043 -74.20    9.9
  69.84 -.002944 -71.78   49.8
  69.86 -.002800 -68.26   48.9
  69.87 -.003025 -73.75   55.9
  69.88 -.002624 -63.99   51.0
  69.89 0.002500  60.96  465.9
  69.90 0.006955 169.64 1120.2
  69.91 0.008331 203.22 1781.5
  69.92 0.009555 233.10 2353.1
  69.93 0.009609 234.41 2778.7
  69.94 0.010066 245.58 3041.5
  69.96 0.010113 246.73 3139.4
  69.97 0.010076 245.83 3040.8
  69.98 0.010422 254.27 2794.4
  69.99 0.009945 242.63 2337.4
  70.00 0.010426 254.37 1718.7
  70.01 0.010107 246.58  923.6
  70.02 0.010439 254.69  441.8
  70.03 0.010605 258.73  266.7
  70.05 0.010353 252.58  146.3
  70.06 0.010670 260.32  133.3
  70.07 0.010143 247.46   69.1
  70.08 0.010523 256.72   68.2
  70.09 0.010291 251.07   47.4
  70.10 0.010310 251.53   22.2
  70.11 0.006192 151.01 -291.8
  70.12 0.001254  30.57 -969.9
  70.14 -.000460 -11.21 %-1614.3
  70.15 -.002035 -49.61 %-2256.6
  70.16 -.002210 -53.89 %-2712.4
  70.17 -.002693 -65.65 %-3013.2
  70.18 -.002709 -66.05 %-3152.2
  70.19 -.002705 -65.96 %-3079.4
  70.20 -.003043 -74.18 %-2893.3
  70.21 -.002765 -67.42 %-2467.0
  70.22 -.003288 -80.15 %-1916.0
  70.24 -.002878 -70.16 %-1141.8
  70.25 -.003335 -81.31 -593.0
  70.26 -.002889 -70.44 -325.6
  70.27 -.003099 -75.57 -172.2
  70.28 -.002956 -72.07 -114.0
  70.29 -.002843 -69.32  -50.1
  70.30 -.003135 -76.43  -43.7
  70.31 -.002863 -69.80  -11.7
  70.33 -.003349 -81.65  -14.6
  70.34 -.002929 -71.42   -6.8
  70.35 0.002985  72.78  479.4
  70.36 0.006971 170.03 1144.4
  70.37 0.008427 205.56 1815.2
  70.38 0.009366 228.49 2358.7
  70.39 0.009861 240.58 2803.2
  70.40 0.009802 239.14 3045.7
  70.42 0.010216 249.24 3152.6
  70.43 0.009905 241.64 3061.6
  70.44 0.010391 253.51 2803.2
  70.45 0.009935 242.37 2345.2
  70.46 0.010395 253.60 1699.4
  70.47 0.009972 243.28  866.9
  70.48 0.010282 250.84  415.3
  70.49 0.010165 247.99  215.1
  70.50 0.010111 246.67   98.5
  70.52 0.010279 250.76   56.6
  70.53 0.010031 244.71   28.0
  70.54 0.010336 252.16   15.1
  70.55 0.009983 243.56    5.3
  70.56 0.010402 253.77    2.6
  70.57 0.004577 111.62 -411.1
  70.58 0.000999  24.37 %-1060.1
  70.59 -.001265 -30.85 %-1716.5
  70.61 -.001705 -41.57 %-2282.0
  70.62 -.002483 -60.53 %-2715.8
  70.63 -.002346 -57.21 %-2971.2
  70.64 -.002604 -63.49 %-3076.3
  70.65 -.002617 -63.80 %-2989.3
  70.66 -.002689 -65.56 %-2750.1
  70.67 -.002830 -69.00 %-2315.9
  70.68 -.002686 -65.49 %-1718.6
  70.70 -.003063 -74.68 -935.0
  70.71 -.002810 -68.50 -473.4
  70.72 -.003206 -78.17 -264.2
  70.73 -.002874 -70.08 -176.6
  70.74 -.003044 -74.22 -119.4
  70.75 -.002865 -69.85 -100.5
  70.76 -.002792 -68.08  -58.1
  70.77 -.002857 -69.65  -38.0
  70.78 -.002878 -70.17  -17.0
  70.80 -.002641 -64.38   19.2
  70.81 0.004205 102.56  568.4
  70.82 0.007061 172.24 1252.2
  70.83 0.008942 218.13 1910.0
  70.84 0.009465 230.90 2463.3
  70.85 0.010026 244.59 2852.0
  70.86 0.010212 249.13 3100.2
  70.87 0.010219 249.31 3150.4
  70.89 0.010342 252.31 3040.8
  70.90 0.009877 240.96 2717.3
  70.91 0.010158 247.82 2232.4
  70.92 0.009882 241.09 1542.3
  70.93 0.010211 249.12  720.6
  70.94 0.010284 250.90  347.0
  70.95 0.010193 248.68  141.0
  70.96 0.010512 256.47   86.8
  70.97 0.010228 249.53   36.3
  70.99 0.010553 257.47   51.2
  71.00 0.010454 255.04   68.0
  71.01 0.010760 262.50  105.6
  71.02 0.011026 269.00  167.4
  71.03 0.004432 108.09 -330.3
  71.04 0.000974  23.76 -992.1
  71.05 -.001098 -26.76 %-1709.9
  71.06 -.001666 -40.63 %-2287.9
  71.08 -.002144 -52.28 %-2729.9
  71.09 -.002292 -55.88 %-3017.7
  71.10 -.002255 -54.99 %-3098.9
  71.11 -.002682 -65.39 %-3060.2
  71.12 -.002443 -59.55 %-2793.0
  71.13 -.002809 -68.47 %-2381.1
  71.14 -.002550 -62.17 %-1736.1
  71.15 -.002824 -68.85 -901.7
  71.17 -.002674 -65.21 -461.8
  71.18 -.002654 -64.71 -235.3
  71.19 -.002940 -71.68 -168.4
  71.20 -.002653 -64.69 -105.3
  71.21 -.003074 -74.95 -104.3
  71.22 -.002601 -63.43  -67.3
  71.23 -.002806 -68.40  -38.4
  71.24 -.002672 -65.14  -30.2
  71.25 -.001120 -27.31  118.8
  71.27 0.004279 104.35  631.4
  71.28 0.007501 182.98 1316.3
  71.29 0.008506 207.49 1913.1
  71.30 0.009458 230.73 2438.2
  71.31 0.009778 238.54 2820.2
  71.32 0.009524 232.35 2982.8
  71.33 0.009898 241.47 3025.8
  71.34 0.009423 229.87 2818.5
  71.36 0.009914 241.86 2517.2
  71.37 0.009803 239.15 2013.7
  71.38 0.009809 239.30 1346.4
  71.39 0.010073 245.76  666.0
  71.40 0.009610 234.43  284.0
  71.41 0.010089 246.13  157.3
  71.42 0.009710 236.89   56.7
  71.43 0.010132 247.20   58.3
  71.44 0.009980 243.47   67.9
  71.46 0.010244 249.92   71.8
  71.47 0.010379 253.23  110.2
  71.48 0.010001 243.98   69.4
  71.49 0.003709  90.45 -419.0
  71.50 -.000077  -1.87 %-1121.9
  71.51 -.001133 -27.62 %-1767.2
  71.52 -.002292 -55.88 %-2324.5
  71.53 -.002464 -60.07 %-2764.3
  71.55 -.002663 -64.93 %-3006.9
  71.56 -.003050 -74.36 %-3135.3
  71.57 -.002725 -66.44 %-3021.8
  71.58 -.003123 -76.15 %-2773.1
  71.59 -.002596 -63.30 %-2276.4
  71.60 -.002836 -69.13 %-1606.3
  71.61 -.002566 -62.57 -765.1
  71.62 -.002503 -61.02 -315.4
  71.63 -.002785 -67.90 -144.7
  71.65 -.002345 -57.18    1.8
  71.66 -.002682 -65.40   33.9
  71.67 -.002196 -53.53   93.3
  71.68 -.002249 -54.83  126.8
  71.69 -.002406 -58.65  107.2
  71.70 -.002270 -55.36  118.6
  71.71 -.000060  -1.46  257.3
  71.72 0.005758 140.45  848.7
  71.74 0.008182 199.59 1488.1
  71.75 0.009349 228.07 2087.6
  71.76 0.010108 246.60 2584.7
  71.77 0.009889 241.25 2862.9
  71.78 0.010516 256.55 3052.0
  71.79 0.010503 256.24 3029.6
  71.80 0.010530 256.90 2869.1
  71.81 0.010806 263.65 2547.0
  71.82 0.010352 252.55 1993.0
  71.84 0.010781 263.03 1306.0
  71.85 0.010807 263.66  639.2
  71.86 0.010566 257.77  330.8
  71.87 0.010705 261.16  186.2
  71.88 0.010249 250.03   77.4
  71.89 0.010591 258.39   51.4
  71.90 0.010570 257.87   -3.0
  71.91 0.010554 257.48  -11.0
  71.93 0.010693 260.89  -10.0
  71.94 0.009028 220.24 -137.5
  71.95 0.003088  75.31 -675.8
  71.96 -.000122  -2.98 %-1394.4
  71.97 -.001305 -31.81 %-2018.4
  71.98 -.002078 -50.67 %-2530.4
  71.99 -.002287 -55.75 %-2900.2
  72.00 -.002314 -56.41 %-3079.6
  72.02 -.002666 -65.00 %-3145.5
  72.03 -.002202 -53.69 %-2963.9
  72.04 -.002665 -64.97 %-2640.8
  72.05 -.002146 -52.33 %-2094.3
  72.06 -.002506 -61.09 %-1384.9
  72.07 -.002134 -52.04 -614.0
  72.08 -.002138 -52.12 -227.3
  72.09 -.001885 -45.95  -39.9
  72.11 -.001823 -44.45   69.4
  72.12 -.002077 -50.65   96.1
  72.13 -.001788 -43.58  126.1
  72.14 -.002399 -58.49   99.6
  72.15 -.002055 -50.10   68.9
  72.16 -.002498 -60.90   37.6
  72.17 0.001743  42.50  294.6
  72.18 0.006317 154.07  888.9
  72.19 0.008809 214.89 1524.0
  72.21 0.010102 246.45 2134.2
  72.22 0.010298 251.23 2588.0
  72.23 0.010814 263.84 2930.5
  72.24 0.010325 251.90 3063.4
  72.25 0.010752 262.32 3036.1
  72.26 0.010459 255.17 2833.2
  72.27 0.010717 261.46 2423.1
  72.28 0.011003 268.44 1882.9
  72.30 0.010577 258.04 1087.0
  72.31 0.010958 267.36  523.0
  72.32 0.010413 254.05  203.9
  72.33 0.010779 262.97   82.3
  72.34 0.010866 265.10   57.5
  72.35 0.010673 260.38   24.9
  72.36 0.011125 271.43   69.0
  72.37 0.010664 260.17   28.6
  72.38 0.011172 272.59   61.5
  72.40 0.008765 213.81 -123.4
  72.41 0.002971  72.45 -707.1
  72.42 0.000688  16.77 %-1331.9
  72.43 -.001113 -27.14 %-1989.7
  72.44 -.001370 -33.41 %-2469.0
  72.45 -.001567 -38.21 %-2840.6
  72.46 -.002192 -53.44 %-3059.4
  72.47 -.001801 -43.91 %-3058.7
  72.49 -.002127 -51.86 %-2923.5
  72.50 -.002168 -52.87 %-2571.3
  72.51 -.001885 -45.96 %-2053.3
  72.52 -.002576 -62.79 %-1366.5
  72.53 -.002293 -55.91 -684.8
  72.54 -.002044 -49.84 -356.2
  72.55 -.002669 -65.07 -213.1
  72.56 -.002269 -55.31 -155.8
  72.57 -.002352 -57.33 -112.2
  72.59 -.002514 -61.29  -85.2
  72.60 -.002096 -51.11  -69.6
  72.61 -.002582 -62.95  -57.2
  72.62 -.002247 -54.78  -37.8
  72.63 0.002804  68.37  368.0
  72.64 0.006561 160.02 1019.0
  72.65 0.009105 222.11 1685.0
  72.66 0.009990 243.72 2281.5
  72.68 0.010468 255.38 2765.5
  72.69 0.011006 268.52 3059.2
  72.70 0.010375 253.12 3149.3
  72.71 0.010921 266.45 3097.2
  72.72 0.011175 272.66 2864.2
  72.73 0.010586 258.27 2432.3
  72.74 0.010968 267.59 1808.2
  72.75 0.010746 262.18 1008.0
  72.77 0.010723 261.62  483.2
  72.78 0.010999 268.35  210.5
  72.79 0.010570 257.87   74.1
  72.80 0.010983 267.96   29.5
  72.81 0.011269 274.95   36.5
  72.82 0.010595 258.49   29.4
  72.83 0.011088 270.52    8.5
  72.84 0.011159 272.27   32.9
  72.85 0.007278 177.53 -221.8
  72.87 0.002621  63.90 -833.8
  72.88 0.000010   0.25 %-1500.4
  72.89 -.001116 -27.22 %-2120.5
  72.90 -.001401 -34.17 %-2598.7
  72.91 -.002295 -55.96 %-2950.9
  72.92 -.002064 -50.33 %-3138.4
  72.93 -.001862 -45.40 %-3096.1
  72.94 -.002507 -61.13 %-2897.7
  72.96 -.002039 -49.70 %-2531.8
  72.97 -.002028 -49.44 %-1943.5
  72.98 -.002423 -59.08 %-1195.6
  72.99 -.002080 -50.71 -584.5
  73.00 -.002445 -59.62 -294.1
  73.01 -.002287 -55.76 -157.9
  73.02 -.001960 -47.79  -66.9
  73.03 -.002511 -61.23  -32.3
  73.04 -.002033 -49.57  -26.7
  73.06 -.001680 -40.96   23.4
  73.07 -.002357 -57.47   34.4
  73.08 -.001784 -43.49   37.7
  73.09 0.004018  97.99  519.8
  73.10 0.007136 174.06 1158.1
  73.11 0.009487 231.44 1813.3
  73.12 0.010713 261.36 2427.4
  73.13 0.010417 254.15 2806.7
  73.15 0.011072 270.14 3070.8
  73.16 0.011439 279.08 3205.9
  73.17 0.010650 259.84 3042.8
  73.18 0.011165 272.41 2778.8
  73.19 0.011353 277.00 2376.7
  73.20 0.010795 263.36 1687.6
  73.21 0.011265 274.83  902.9
  73.22 0.011212 273.54  458.9
  73.23 0.010990 268.13  180.8
  73.25 0.011403 278.21   94.3
  73.26 0.011039 269.33   64.6
  73.27 0.011305 275.83   23.9
  73.28 0.011658 284.44   57.5
  73.29 0.010974 267.74   63.5
  73.30 0.011417 278.56   38.5
  73.31 0.007220 176.10 -273.5
  73.32 0.002357  57.47 -887.4
  73.34 0.000589  14.36 %-1562.2
  73.35 -.000767 -18.69 %-2155.6
  73.36 -.001165 -28.40 %-2616.2
  73.37 -.001115 -27.19 %-2920.0
  73.38 -.001868 -45.56 %-3074.8
  73.39 -.001620 -39.50 %-3057.9
  73.40 -.001335 -32.54 %-2817.8
  73.41 -.002070 -50.46 %-2425.2
  73.43 -.001661 -40.50 %-1871.5
  73.44 -.001553 -37.85 %-1092.3
  73.45 -.002170 -52.90 -561.1
  73.46 -.002044 -49.84 -331.0
  73.47 -.002161 -52.68 -209.1
  73.48 -.002171 -52.94 -172.7
  73.49 -.001971 -48.06 -137.5
  73.50 -.002348 -57.24 -115.4
  73.51 -.001999 -48.73 -117.7
  73.53 -.001884 -45.94  -86.9
  73.54 -.002328 -56.76  -60.5
  73.55 0.004013  97.87  400.6
  73.56 0.007397 180.42 1074.2
  73.57 0.009363 228.42 1782.3
  73.58 0.010356 252.66 2358.1
  73.59 0.010414 254.08 2774.6
  73.60 0.010947 267.07 3047.2
  73.62 0.010796 263.39 3123.9
  73.63 0.011086 270.48 3059.7
  73.64 0.011127 271.48 2781.8
  73.65 0.010760 262.51 2318.8
  73.66 0.011204 273.36 1722.0
  73.67 0.011133 271.64  896.3
  73.68 0.011498 280.52  486.7
  73.69 0.011671 284.77  293.4
  73.71 0.010962 267.45  164.6
  73.72 0.011223 273.83  123.8
  73.73 0.011284 275.31   80.9
  73.74 0.011184 272.87   66.5
  73.75 0.011378 277.61   50.0
  73.76 0.010994 268.22   22.2
  73.77 0.006137 149.68 -374.4
  73.78 0.002137  52.10 %-1042.4
  73.79 -.000060  -1.46 %-1718.2
  73.81 -.000815 -19.87 %-2300.9
  73.82 -.001709 -41.68 %-2752.1
  73.83 -.001305 -31.82 %-2971.6
  73.84 -.001414 -34.48 %-3082.6
  73.85 -.001759 -42.90 %-3023.1
  73.86 -.001513 -36.90 %-2757.6
  73.87 -.001941 -47.32 %-2355.1
  73.88 -.001520 -37.05 %-1718.9
  73.90 -.001633 -39.80 -945.9
  73.91 -.002021 -49.27 -468.0
  73.92 -.001776 -43.30 -220.9
  73.93 -.002385 -58.14 -165.5
  73.94 -.001987 -48.44 -115.7
  73.95 -.002093 -51.03 -138.9
  73.96 -.002311 -56.33 -136.7
  73.97 -.002028 -49.45 -108.7
  73.98 -.002483 -60.54 -138.4
  74.00 -.001581 -38.55  -66.3
  74.01 0.004822 117.59  460.3
  74.02 0.007587 185.07 1143.5
  74.03 0.009413 229.62 1829.6
  74.04 0.009683 236.23 2346.7
  74.05 0.010402 253.77 2777.6
  74.06 0.010629 259.33 3000.4
  74.07 0.010170 248.11 3042.0
  74.09 0.010806 263.63 2952.8
  74.10 0.010784 263.09 2661.7
  74.11 0.010709 261.26 2207.3
  74.12 0.011013 268.68 1556.8
  74.13 0.010593 258.44  767.3
  74.14 0.011037 269.29  423.5
  74.15 0.011114 271.15  250.2
  74.16 0.010554 257.49  150.5
  74.18 0.011112 271.12  102.4
  74.19 0.010974 267.75   89.1
  74.20 0.010517 256.59   53.3
  74.21 0.010984 267.99   13.2
  74.22 0.010776 262.91    3.5
  74.23 0.004940 120.48 -457.0
  74.24 0.001466  35.75 %-1109.7
  74.25 -.000804 -19.61 %-1780.1
  74.26 -.000973 -23.72 %-2336.3
  74.28 -.001309 -31.91 %-2716.1
  74.29 -.001874 -45.69 %-2959.7
  74.30 -.001520 -37.06 %-3045.3
  74.31 -.001920 -46.81 %-2941.9
  74.32 -.001624 -39.60 %-2646.1
  74.33 -.001500 -36.57 %-2206.1
  74.34 -.002112 -51.49 %-1602.5
  74.35 -.001442 -35.17 -783.1
  74.37 -.001482 -36.13 -326.8
  74.38 -.001892 -46.13 -128.0
  74.39 -.001615 -39.37  -67.3
  74.40 -.001978 -48.22  -38.5
  74.41 -.001694 -41.29   -4.3
  74.42 -.001606 -39.16   -9.4
  74.43 -.002201 -53.66  -31.7
  74.44 -.001605 -39.13  -35.1
  74.46 -.000050  -1.23  103.5
  74.47 0.005346 130.39  646.5
  74.48 0.008563 208.89 1285.8
  74.49 0.009968 243.18 1944.7
  74.50 0.010610 258.85 2489.9
  74.51 0.011109 271.03 2867.0
  74.52 0.010979 267.87 3077.5
  74.53 0.011499 280.55 3118.9
  74.54 0.011717 285.88 3014.3
  74.56 0.011245 274.36 2693.7
  74.57 0.011501 280.60 2159.0
  74.58 0.011467 279.79 1484.2
  74.59 0.011305 275.82  755.4
  74.60 0.011503 280.66  373.4
  74.61 0.011100 270.81  166.9
  74.62 0.011487 280.26   82.4
  74.64 0.011644 284.10   47.2
  74.65 0.011328 276.39   18.6
  74.66 0.011549 281.79   -7.8
  74.67 0.011144 271.89  -26.2
  74.68 0.006864 167.43 -349.2
  74.70 0.002346  57.22 -994.8
  74.71 0.000379   9.24 %-1644.0
  74.72 -.000173  -4.22 %-2183.0
  74.73 -.001130 -27.56 %-2647.5
  74.75 -.000798 -19.47 %-2894.5
  74.76 -.001408 -34.34 %-3053.1
  74.77 -.001083 -26.42 %-2976.4
  74.79 -.001428 -34.83 %-2736.1
  74.80 -.001039 -25.34 %-2311.8
  74.81 -.001241 -30.26 %-1709.8
  74.83 -.001196 -29.17 -962.3
  74.84 -.001053 -25.67 -420.6
  74.85 -.001631 -39.76 -223.3
  74.86 -.001234 -30.08 -118.7
  74.87 -.001699 -41.41  -77.4
  74.89 -.001365 -33.28  -76.2
  74.90 -.001264 -30.82  -33.8
  74.91 0.000078   1.91   62.9
  74.92 0.006528 159.22  664.5
  74.94 0.008692 212.03 1294.9
  74.95 0.010407 253.90 1951.1
  74.96 0.011000 268.36 2474.5
  74.97 0.011104 270.92 2838.7
  74.98 0.011565 282.17 3079.4
  75.00 0.010979 267.85 3045.9
  75.01 0.011333 276.51 2899.4
  75.02 0.011367 277.33 2537.4
  75.03 0.011184 272.87 2009.0
  75.04 0.011517 280.99 1339.7
  75.06 0.010979 267.86  572.2
  75.07 0.011423 278.69  272.7
  75.08 0.011014 268.72   70.1
  75.09 0.011288 275.42   12.2
  75.10 0.011545 281.70   15.6
  75.12 0.011110 271.06  -12.6
  75.13 0.011504 280.69   31.4
  75.14 0.008143 198.63 -235.9
  75.15 0.003306  80.62 -803.5
  75.16 0.001081  26.36 %-1426.8
  75.17 -.000315  -7.68 %-2030.1
  75.19 -.000591 -14.40 %-2463.5
  75.20 -.001531 -37.34 %-2848.8
  75.21 -.001165 -28.40 %-2990.6
  75.22 -.001384 -33.75 %-3010.2
  75.23 -.001442 -35.15 %-2835.9
  75.24 -.001051 -25.63 %-2430.1
  75.26 -.001814 -44.23 %-1946.4
  75.27 -.001368 -33.36 %-1211.7
  75.28 -.001516 -36.97 -614.1
  75.29 -.001319 -32.16 -306.1
  75.30 -.001217 -29.68 -127.9
  75.32 -.001884 -45.93  -95.6
  75.33 -.001415 -34.49  -30.4
  75.34 -.001965 -47.90  -81.5
  75.35 -.001607 -39.17  -65.7
  75.36 -.001269 -30.94  -37.6
  75.38 0.004716 115.02  443.9
  75.39 0.008558 208.77 1170.5
  75.40 0.009871 240.82 1794.4
  75.41 0.010959 267.37 2379.1
  75.42 0.011577 282.47 2825.6
  75.43 0.011059 269.82 3066.8
  75.45 0.011573 282.36 3183.8
  75.46 0.011528 281.28 3057.8
  75.47 0.011535 281.45 2787.3
  75.48 0.011921 290.87 2315.4
  75.49 0.011374 277.52 1639.7
  75.50 0.011679 284.95  836.5
  75.51 0.011844 288.98  408.9
  75.53 0.011283 275.29  187.9
  75.54 0.011760 286.92   84.8
  75.55 0.011399 278.13   26.5
  75.56 0.011680 284.98   39.9
  75.57 0.011865 289.49   19.0
  75.58 0.011627 283.69   15.2
  75.60 0.008122 198.12 -263.2
  75.61 0.002622  63.94 -916.5
  75.62 0.000799  19.47 %-1550.3
  75.63 -.000673 -16.40 %-2191.3
  75.65 -.000784 -19.12 %-2644.6
  75.66 -.000981 -23.93 %-2923.7
  75.67 -.001102 -26.88 %-3083.7
  75.68 -.000962 -23.46 %-3016.3
  75.70 -.001469 -35.82 %-2842.7
  75.71 -.001205 -29.39 %-2443.2
  75.72 -.001721 -41.97 %-1886.3
  75.74 -.001097 -26.74 %-1113.0
  75.75 -.001690 -41.20 -526.1
  75.76 -.001241 -30.26 -267.7
  75.78 -.001849 -45.08 -167.7
  75.79 -.001374 -33.49 -127.9
  75.80 -.001734 -42.27 -116.1
  75.82 -.001278 -31.16  -73.9
  75.83 0.001384  33.75  166.1
  75.84 0.006890 168.05  807.7
  75.85 0.009480 231.27 1492.8
  75.86 0.010712 261.35 2143.6
  75.87 0.011400 278.13 2633.7
  75.88 0.011519 281.05 3006.2
  75.90 0.011903 290.42 3177.8
  75.91 0.011712 285.77 3185.5
  75.92 0.011982 292.35 2977.4
  75.93 0.011801 287.93 2605.0
  75.94 0.011934 291.18 2025.9
  75.95 0.011739 286.41 1282.0
  75.96 0.011930 291.08  612.6
  75.97 0.011721 285.97  280.1
  75.98 0.011940 291.33  132.5
  76.00 0.011680 284.98   42.6
  76.01 0.011962 291.87   23.4
  76.02 0.011783 287.49   -6.5
  76.03 0.012032 293.58   13.9
  76.04 0.011684 285.08  -11.6
  76.05 0.010517 256.59 -102.1
  76.06 0.004258 103.84 -670.2
  76.07 0.001673  40.78 %-1319.6
  76.09 0.000036   0.87 %-1969.1
  76.10 -.000407  -9.92 %-2471.4
  76.11 -.001097 -26.75 %-2873.2
  76.12 -.001024 -24.97 %-3070.2
  76.13 -.001445 -35.23 %-3141.7
  76.14 -.001225 -29.87 %-2987.1
  76.15 -.001592 -38.82 %-2692.6
  76.16 -.001403 -34.22 %-2173.7
  76.18 -.001745 -42.54 %-1524.7
  76.19 -.001485 -36.21 -774.2
  76.20 -.001758 -42.87 -446.1
  76.21 -.001450 -35.37 -245.2
  76.22 -.001587 -38.70 -159.9
  76.23 -.001300 -31.71  -70.1
  76.24 -.001483 -36.15  -44.6
  76.25 -.001340 -32.67    4.0
  76.26 -.001536 -37.45    3.6
  76.28 -.001462 -35.66   30.2
  76.29 0.002384  58.13  322.5
  76.30 0.007189 175.35  946.0
  76.31 0.009453 230.62 1592.7
  76.32 0.010555 257.50 2191.1
  76.33 0.011069 270.06 2635.9
  76.34 0.011289 275.43 2946.1
  76.35 0.011440 279.12 3077.4
  76.37 0.011388 277.86 3048.5
  76.38 0.011717 285.89 2850.8
  76.39 0.011604 283.11 2472.6
  76.40 0.011802 287.95 1910.9
  76.41 0.011682 285.02 1160.0
  76.42 0.011779 287.41  582.2
