Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  15.92 0.003836  93.54 %-1123.6
  15.93 0.001400  34.14 %-1892.6
  15.94 0.000177   4.31 %-2575.2
  15.95 -.000479 -11.67 %-3113.6
  15.96 -.000692 -16.86 %-3457.9
  15.97 -.000893 -21.76 %-3612.7
  15.98 -.000923 -22.51 %-3561.9
  16.00 -.000918 -22.37 %-3293.7
  16.01 -.001039 -25.33 %-2829.0
  16.02 -.000968 -23.60 %-2146.8
  16.03 -.000950 -23.16 %-1242.9
  16.04 -.001019 -24.84 -601.8
  16.05 -.000949 -23.14 -291.6
  16.06 -.000946 -23.06 -135.7
  16.07 -.000946 -23.06  -58.2
  16.09 -.000913 -22.27  -22.1
  16.10 -.000873 -21.29    3.9
  16.11 -.000820 -19.99   18.2
  16.12 -.000891 -21.74   23.3
  16.13 -.000850 -20.72   31.6
  16.14 0.006517 158.96  594.6
  16.15 0.010565 257.76 1369.9
  16.16 0.012549 306.19 2138.4
  16.17 0.013516 329.83 2786.2
  16.19 0.014062 343.17 3279.1
  16.20 0.014270 348.24 3578.2
  16.21 0.014430 352.15 3676.8
  16.22 0.014532 354.64 3570.9
  16.23 0.014518 354.30 3251.6
  16.24 0.014473 353.20 2718.2
  16.25 0.014516 354.25 1967.7
  16.26 0.014467 353.06 1001.6
  16.28 0.014510 354.11  494.1
  16.29 0.014483 353.43  240.9
  16.30 0.014479 353.35  113.1
  16.31 0.014567 355.50   53.1
  16.32 0.014522 354.40   24.7
  16.33 0.014527 354.52    9.1
  16.34 0.014588 356.00    9.1
  16.35 0.014454 352.74    6.0
  16.37 0.008222 200.55 -477.3
  16.38 0.003593  87.61 %-1232.8
  16.39 0.001271  31.00 %-2010.6
  16.40 0.000190   4.62 %-2690.7
  16.41 -.000267  -6.51 %-3202.2
  16.42 -.000596 -14.53 %-3534.7
  16.43 -.000771 -18.80 %-3669.9
  16.44 -.000818 -19.94 %-3587.4
  16.45 -.000880 -21.47 %-3298.4
  16.47 -.000902 -21.98 %-2795.2
  16.48 -.000987 -24.07 %-2077.1
  16.49 -.000976 -23.81 %-1152.3
  16.50 -.000936 -22.83 -575.8
  16.51 -.000969 -23.63 -294.7
  16.52 -.000940 -22.91 -158.6
  16.53 -.000974 -23.74  -92.4
  16.54 -.000984 -23.98  -52.3
  16.56 -.000904 -22.04  -25.9
  16.57 -.000980 -23.89  -16.9
  16.58 -.000950 -23.16   -7.0
  16.59 -.000320  -7.81   47.5
  16.60 0.007222 176.16  672.4
  16.61 0.010985 268.00 1465.6
  16.62 0.012724 310.48 2226.3
  16.63 0.013494 329.29 2858.2
  16.65 0.013981 341.19 3322.8
  16.66 0.014068 343.30 3587.5
  16.67 0.014163 345.62 3646.4
  16.68 0.014250 347.76 3499.5
  16.69 0.014243 347.57 3145.9
  16.70 0.014305 349.09 2578.4
  16.71 0.014283 348.56 1797.9
  16.72 0.014314 349.31  864.0
  16.73 0.014410 351.67  418.4
  16.75 0.014460 352.89  218.3
  16.76 0.014423 351.97  124.9
  16.77 0.014358 350.40   72.9
  16.78 0.014358 350.39   53.2
  16.79 0.014590 356.05   53.9
  16.80 0.014373 350.75   39.2
  16.81 0.014383 350.99   30.3
  16.82 0.007059 172.18 -545.1
  16.84 0.002770  67.55 %-1344.2
  16.85 0.000759  18.51 %-2138.6
  16.86 -.000250  -6.10 %-2818.5
  16.87 -.000833 -20.32 %-3330.7
  16.88 -.001073 -26.17 %-3643.4
  16.89 -.001309 -31.92 %-3760.4
  16.90 -.001383 -33.72 %-3668.7
  16.91 -.001378 -33.59 %-3356.4
  16.93 -.001426 -34.77 %-2806.6
  16.94 -.001382 -33.68 %-2049.0
  16.95 -.001427 -34.79 %-1073.5
  16.96 -.001391 -33.91 -540.5
  16.97 -.001373 -33.47 -277.9
  16.98 -.001391 -33.92 -141.6
  16.99 -.001315 -32.06  -61.1
  17.00 -.001330 -32.43  -19.9
  17.02 -.001286 -31.36    9.8
  17.03 -.001344 -32.77   16.6
  17.04 -.001315 -32.06   19.5
  17.05 0.000826  20.14  186.5
  17.06 0.007743 188.86  850.4
  17.07 0.011020 268.87 1642.5
  17.08 0.012593 307.28 2378.1
  17.09 0.013370 326.24 2980.6
  17.10 0.013753 335.61 3407.8
  17.12 0.013962 340.71 3637.8
  17.13 0.014043 342.70 3666.1
  17.14 0.014142 345.12 3485.8
  17.15 0.014075 343.48 3087.8
  17.16 0.014140 345.05 2474.6
  17.17 0.014113 344.42 1645.4
  17.18 0.014120 344.57  795.3
  17.19 0.014138 345.02  389.5
  17.21 0.014135 344.95  192.1
  17.22 0.014155 345.43   95.8
  17.23 0.014121 344.60   45.7
  17.24 0.014177 345.96   24.2
  17.25 0.014109 344.31   10.6
  17.26 0.014166 345.70    6.8
  17.27 0.013630 332.60  -31.1
  17.28 0.005942 144.92 -659.8
  17.30 0.002156  52.58 %-1460.0
  17.31 0.000357   8.71 %-2233.3
  17.32 -.000522 -12.73 %-2881.0
  17.33 -.000959 -23.39 %-3355.8
  17.34 -.001143 -27.87 %-3633.8
  17.35 -.001279 -31.18 %-3706.7
  17.36 -.001231 -30.02 %-3563.0
  17.37 -.001282 -31.25 %-3203.3
  17.38 -.001242 -30.29 %-2630.4
  17.40 -.001265 -30.84 %-1839.3
  17.41 -.001236 -30.14 -878.8
  17.42 -.001248 -30.44 -410.9
  17.43 -.001250 -30.48 -186.7
  17.44 -.001213 -29.58  -75.5
  17.45 -.001249 -30.46  -25.1
  17.46 -.001189 -29.00    0.4
  17.47 -.001307 -31.87    3.3
  17.49 -.001264 -30.81   -0.5
  17.50 -.001300 -31.69   -2.9
  17.51 0.002191  53.43  259.5
  17.52 0.008423 205.47  956.4
  17.53 0.011318 276.15 1739.0
  17.54 0.012814 312.68 2463.4
  17.55 0.013477 328.88 3041.2
  17.56 0.013847 337.92 3441.2
  17.58 0.014026 342.28 3647.2
  17.59 0.014089 343.82 3641.5
  17.60 0.014140 345.06 3430.5
  17.61 0.014129 344.80 2993.5
  17.62 0.014140 345.07 2345.3
  17.63 0.014115 344.46 1476.4
  17.64 0.014151 345.34  711.8
  17.65 0.014118 344.52  343.9
  17.67 0.014185 346.16  165.0
  17.68 0.014176 345.95   81.3
  17.69 0.014219 347.00   42.3
  17.70 0.014200 346.52   25.1
  17.71 0.014214 346.88   20.3
  17.72 0.014230 347.26   19.8
  17.73 0.012625 308.05 -101.7
  17.74 0.005359 130.69 -762.2
  17.75 0.001912  46.63 %-1564.2
  17.77 0.000264   6.43 %-2324.0
  17.78 -.000585 -14.27 %-2952.0
  17.79 -.000973 -23.71 %-3406.7
  17.80 -.001233 -30.06 %-3664.1
  17.81 -.001291 -31.49 %-3711.0
  17.82 -.001347 -32.84 %-3541.9
  17.83 -.001356 -33.06 %-3157.4
  17.84 -.001337 -32.59 %-2552.5
  17.86 -.001318 -32.14 %-1727.1
  17.87 -.001289 -31.42 -828.0
  17.88 -.001254 -30.58 -392.7
  17.89 -.001224 -29.83 -175.9
  17.90 -.001294 -31.54  -70.5
  17.91 -.001269 -30.93  -18.5
  17.92 -.001304 -31.80    5.1
  17.93 -.001317 -32.11    8.7
  17.95 -.001327 -32.36    7.4
  17.96 -.001285 -31.33    4.8
  17.97 0.003439  83.87  363.8
  17.98 0.009113 222.31 1094.1
  17.99 0.011765 287.05 1884.2
  18.00 0.012962 316.28 2586.0
  18.01 0.013599 331.84 3140.7
  18.02 0.013931 339.97 3516.0
  18.03 0.014064 343.21 3683.1
  18.05 0.014120 344.57 3641.8
  18.06 0.014176 345.93 3386.3
  18.07 0.014145 345.18 2910.7
  18.08 0.014145 345.18 2217.8
  18.09 0.014193 346.37 1316.0
  18.10 0.014238 347.45  630.4
  18.11 0.014205 346.65  307.1
  18.12 0.014284 348.58  159.9
  18.14 0.014198 346.49   79.8
  18.15 0.014241 347.53   43.7
  18.16 0.014183 346.12   24.4
  18.17 0.014194 346.38   14.5
  18.18 0.014165 345.67    5.6
  18.19 0.010990 268.13 -243.4
  18.20 0.004488 109.47 -951.1
  18.21 0.001457  35.53 %-1756.7
  18.23 -.000021  -0.50 %-2494.0
  18.24 -.000758 -18.49 %-3085.0
  18.25 -.001059 -25.83 %-3492.4
  18.26 -.001240 -30.25 %-3692.9
  18.27 -.001288 -31.40 %-3687.6
  18.28 -.001399 -34.12 %-3470.3
  18.29 -.001383 -33.72 %-3038.2
  18.30 -.001439 -35.08 %-2391.6
  18.31 -.001482 -36.13 %-1532.1
  18.33 -.001497 -36.50 -744.0
  18.34 -.001468 -35.80 -370.3
  18.35 -.001452 -35.41 -187.7
  18.36 -.001399 -34.11  -94.5
  18.37 -.001408 -34.34  -49.9
  18.38 -.001424 -34.72  -24.8
  18.39 -.001346 -32.83   -5.1
  18.40 -.001407 -34.32    7.1
  18.42 -.001341 -32.70   16.0
  18.43 0.004511 110.02  475.7
  18.44 0.009573 233.54 1237.4
  18.45 0.012025 293.40 2029.9
  18.46 0.013247 323.26 2726.3
  18.47 0.013762 335.82 3258.6
  18.48 0.014019 342.10 3599.1
  18.49 0.014138 345.01 3737.1
  18.51 0.014221 347.04 3663.3
  18.52 0.014242 347.55 3371.0
  18.53 0.014252 347.80 2867.3
  18.54 0.014315 349.34 2144.7
  18.55 0.014277 348.40 1205.1
  18.56 0.014380 350.94  586.9
  18.57 0.014353 350.28  289.0
  18.58 0.014380 350.93  149.2
  18.60 0.014364 350.54   86.6
  18.61 0.014370 350.68   55.5
  18.62 0.014373 350.76   39.5
  18.63 0.014433 352.22   34.1
  18.64 0.014397 351.33   29.3
  18.65 0.009853 240.36 -326.0
  18.66 0.004128 100.66 %-1059.6
  18.67 0.001374  33.50 %-1857.5
  18.69 0.000027   0.66 %-2581.4
  18.70 -.000648 -15.79 %-3148.3
  18.71 -.000947 -23.10 %-3530.4
  18.72 -.001166 -28.42 %-3712.8
  18.73 -.001218 -29.70 %-3683.1
  18.74 -.001279 -31.17 %-3439.5
  18.75 -.001322 -32.22 %-2980.0
  18.76 -.001353 -32.98 %-2297.7
  18.77 -.001382 -33.69 %-1400.2
  18.79 -.001365 -33.27 -694.1
  18.80 -.001365 -33.28 -351.9
  18.81 -.001372 -33.44 -183.7
  18.82 -.001449 -35.33 -105.6
  18.83 -.001420 -34.63  -65.8
  18.84 -.001427 -34.79  -43.0
  18.85 -.001431 -34.89  -33.7
  18.86 -.001451 -35.37  -26.9
  18.88 -.001345 -32.80  -14.3
  18.89 0.005484 133.76  520.7
  18.90 0.010150 247.63 1316.8
  18.91 0.012339 301.08 2117.9
  18.92 0.013408 327.19 2810.9
  18.93 0.013908 339.40 3335.8
  18.94 0.014157 345.47 3665.5
  18.95 0.014319 349.44 3783.3
  18.97 0.014346 350.09 3685.2
  18.98 0.014477 353.30 3376.0
  18.99 0.014480 353.36 2844.1
  19.00 0.014536 354.75 2092.1
  19.01 0.014488 353.56 1122.3
  19.02 0.014471 353.16  550.5
  19.03 0.014468 353.08  277.0
  19.04 0.014436 352.29  139.8
  19.06 0.014494 353.71   75.0
  19.07 0.014465 353.01   38.4
  19.08 0.014511 354.12   20.0
  19.09 0.014431 352.18    5.4
  19.10 0.014472 353.17   -5.3
  19.11 0.008555 208.70 -461.4
  19.12 0.003463  84.46 %-1226.2
  19.13 0.001011  24.64 %-2020.2
  19.15 -.000143  -3.48 %-2718.1
  19.16 -.000668 -16.28 %-3253.2
  19.17 -.000971 -23.67 %-3599.9
  19.18 -.001073 -26.16 %-3741.5
  19.19 -.001180 -28.78 %-3669.0
  19.20 -.001181 -28.80 %-3379.8
  19.21 -.001233 -30.06 %-2871.6
  19.22 -.001146 -27.95 %-2143.6
  19.23 -.001222 -29.79 %-1199.8
  19.25 -.001189 -28.99 -572.3
  19.26 -.001246 -30.39 -276.0
  19.27 -.001260 -30.72 -137.9
  19.28 -.001279 -31.19  -74.3
  19.29 -.001276 -31.11  -42.2
  19.30 -.001284 -31.31  -29.9
  19.31 -.001313 -32.01  -24.6
  19.32 -.001334 -32.53  -27.4
  19.34 -.001170 -28.54  -15.6
  19.35 0.006619 161.45  590.7
  19.36 0.010609 258.82 1402.0
  19.37 0.012584 307.06 2194.2
  19.38 0.013498 329.38 2866.6
  19.39 0.014002 341.70 3367.1
  19.40 0.014132 344.86 3663.0
  19.41 0.014272 348.28 3752.6
  19.43 0.014309 349.20 3627.8
  19.44 0.014327 349.63 3285.6
  19.45 0.014290 348.73 2719.4
  19.46 0.014330 349.71 1936.0
  19.47 0.014362 350.48  950.8
  19.48 0.014324 349.57  453.5
  19.49 0.014324 349.55  211.2
  19.50 0.014312 349.27   95.8
  19.51 0.014305 349.10   38.8
  19.53 0.014281 348.50   14.5
  19.54 0.014288 348.68   -1.2
  19.55 0.014249 347.74   -9.4
  19.56 0.014268 348.20  -12.5
  19.57 0.007483 182.54 -535.8
  19.58 0.002878  70.17 %-1321.0
  19.59 0.000621  15.14 %-2116.4
  19.60 -.000419 -10.22 %-2797.1
  19.61 -.000997 -24.32 %-3318.8
  19.63 -.001214 -29.60 %-3642.8
  19.64 -.001411 -34.40 %-3765.6
  19.65 -.001439 -35.08 %-3671.2
  19.66 -.001545 -37.67 %-3366.9
  19.67 -.001508 -36.78 %-2837.6
  19.68 -.001555 -37.92 %-2094.4
  19.69 -.001475 -35.96 %-1122.2
  19.70 -.001520 -37.06 -550.7
  19.72 -.001497 -36.50 -270.2
  19.73 -.001532 -37.36 -136.4
  19.74 -.001507 -36.75  -65.2
  19.75 -.001583 -38.59  -37.0
  19.76 -.001541 -37.57  -17.1
  19.77 -.001582 -38.58  -13.8
  19.78 -.001547 -37.72   -7.8
  19.79 -.000445 -10.85   74.7
  19.81 0.007160 174.63  730.2
  19.82 0.010758 262.47 1537.2
  19.83 0.012509 305.24 2314.1
  19.84 0.013296 324.44 2951.8
  19.85 0.013724 334.91 3417.4
  19.86 0.013974 341.01 3686.0
  19.87 0.014068 343.32 3747.2
  19.88 0.014109 344.32 3586.8
  19.89 0.014113 344.40 3210.8
  19.91 0.014139 345.04 2614.1
  19.92 0.014152 345.35 1801.5
  19.93 0.014203 346.61  873.5
  19.94 0.014211 346.80  432.4
  19.95 0.014240 347.52  222.2
  19.96 0.014209 346.75  120.3
  19.97 0.014247 347.68   69.1
  19.98 0.014192 346.33   39.3
  20.00 0.014256 347.91   30.6
  20.01 0.014218 346.96   23.7
  20.02 0.014291 348.76   24.0
  20.03 0.006512 158.83 -576.9
  20.04 0.002311  56.35 %-1392.3
  20.05 0.000382   9.32 %-2189.2
  20.06 -.000364  -8.87 %-2846.2
  20.07 -.001026 -25.02 %-3349.5
  20.09 -.001617 -39.43 %-3682.4
  20.10 -.001971 -48.06 %-3823.4
  20.11 -.002181 -53.18 %-3750.8
  20.12 -.002303 -56.16 %-3462.7
  20.13 -.002442 -59.53 %-2948.6
  20.14 -.002448 -59.70 %-2204.9
  20.15 -.002442 -59.53 %-1220.8
  20.16 -.002390 -58.28 -706.5
  20.17 -.002404 -58.60 -450.7
  20.19 -.002407 -58.68 -304.6
  20.20 -.002437 -59.41 -189.5
  20.21 -.002408 -58.71 -103.5
  20.22 -.002476 -60.37  -57.1
  20.23 -.002436 -59.39  -27.7
  20.24 -.002474 -60.32  -14.0
  20.25 0.000433  10.56  216.4
  20.26 0.007675 187.21  953.1
  20.28 0.011134 271.66 1814.0
  20.29 0.012796 312.23 2613.4
  20.30 0.013539 330.39 3261.6
  20.31 0.013950 340.42 3717.4
  20.32 0.014131 344.84 3958.0
  20.33 0.014221 347.03 3971.5
  20.34 0.014262 348.03 3757.6
  20.35 0.014308 349.16 3307.9
  20.37 0.014271 348.25 2624.1
  20.38 0.014326 349.61 1707.3
  20.39 0.014286 348.62  816.6
  20.40 0.014279 348.47  390.0
  20.41 0.014266 348.15  184.6
  20.42 0.014237 347.42   84.3
  20.43 0.014210 346.78   29.5
  20.44 0.014164 345.65   -0.9
  20.46 0.014159 345.54  -18.2
  20.47 0.014121 344.60  -30.6
  20.48 0.013347 325.69  -97.6
  20.49 0.005012 122.24 -789.2
  20.50 0.001036  25.27 %-1659.9
  20.51 -.000834 -20.35 %-2484.1
  20.52 -.001805 -44.01 %-3174.6
  20.53 -.002265 -55.23 %-3675.9
  20.54 -.002551 -62.21 %-3968.8
  20.56 -.002749 -67.03 %-4044.4
  20.57 -.002766 -67.44 %-3886.0
  20.58 -.002836 -69.14 %-3499.7
  20.59 -.002876 -70.12 %-2879.0
  20.60 -.002884 -70.31 %-2024.1
  20.61 -.002894 -70.55 %-1002.4
  20.62 -.002880 -70.22 -510.9
  20.63 -.002976 -72.55 -277.7
  20.65 -.003031 -73.90 -162.8
  20.66 -.002977 -72.57 -101.2
  20.67 -.003006 -73.30  -67.3
  20.68 -.003004 -73.23  -48.8
  20.69 -.003034 -73.96  -44.3
  20.70 -.003059 -74.57  -39.3
  20.71 0.001275  31.10  296.8
  20.72 0.007755 189.18 1070.3
  20.74 0.010864 265.06 1933.7
  20.75 0.012285 299.76 2713.3
  20.76 0.013001 317.23 3336.9
  20.77 0.013334 325.37 3755.4
  20.78 0.013518 329.88 3954.8
  20.79 0.013601 331.90 3934.1
  20.80 0.013525 330.04 3672.8
  20.81 0.013577 331.31 3184.5
  20.83 0.013539 330.39 2458.6
  20.84 0.013496 329.33 1495.2
  20.85 0.013389 326.72  685.9
  20.86 0.013393 326.80  296.5
  20.87 0.013369 326.23  109.2
  20.88 0.013330 325.28   13.2
  20.89 0.013385 326.61  -28.2
  20.90 0.013316 324.93  -49.9
  20.92 0.013314 324.89  -54.7
  20.93 0.013239 323.04  -54.9
  20.94 0.010725 261.66 -250.6
  20.95 0.003670  89.49 -945.3
  20.96 0.000320   7.81 %-1762.3
  20.97 -.001251 -30.49 %-2519.2
  20.98 -.002134 -52.03 %-3147.3
  20.99 -.002517 -61.36 %-3587.4
  21.00 -.002682 -65.38 %-3819.7
  21.02 -.002667 -65.03 %-3829.9
  21.03 -.002700 -65.83 %-3613.9
  21.04 -.002758 -67.24 %-3183.5
  21.05 -.002775 -67.65 %-2529.7
  21.06 -.002845 -69.37 %-1663.1
  21.07 -.002799 -68.25 -796.8
  21.08 -.002818 -68.70 -384.4
  21.09 -.002784 -67.87 -183.1
  21.11 -.002821 -68.77  -84.0
  21.12 -.002875 -70.09  -47.5
  21.13 -.002893 -70.53  -36.7
  21.14 -.002879 -70.20  -34.6
  21.15 -.002930 -71.44  -32.4
  21.16 -.002892 -70.52  -26.5
  21.17 0.002604  63.51  399.5
  21.18 0.008481 206.89 1201.2
  21.20 0.011288 275.41 2055.1
  21.21 0.012617 307.85 2817.8
  21.22 0.013612 332.15 3439.9
  21.23 0.014225 347.15 3882.4
  21.24 0.014504 353.95 4105.1
  21.25 0.014552 355.12 4084.1
  21.26 0.014644 357.37 3824.7
  21.27 0.014628 356.99 3320.1
  21.28 0.014666 357.90 2568.7
  21.30 0.014678 358.20 1575.5
  21.31 0.014681 358.27  836.2
  21.32 0.014713 359.07  464.9
  21.33 0.014734 359.58  263.3
  21.34 0.014761 360.24  136.4
  21.35 0.014796 361.10   72.8
  21.36 0.014861 362.68   53.4
  21.37 0.014852 362.47   49.9
  21.39 0.014900 363.63   49.5
  21.40 0.010635 259.48 -276.0
  21.41 0.004164 101.55 %-1044.7
  21.42 0.000950  23.16 %-1910.8
  21.43 -.000499 -12.17 %-2695.3
  21.44 -.001228 -29.94 %-3323.2
  21.45 -.001622 -39.56 %-3755.8
  21.46 -.001752 -42.72 %-3967.9
  21.48 -.001883 -45.90 %-3956.9
  21.49 -.001871 -45.61 %-3708.9
  21.50 -.001908 -46.51 %-3224.6
  21.51 -.001879 -45.82 %-2504.3
  21.52 -.001905 -46.45 %-1547.5
  21.53 -.001897 -46.24 -743.2
  21.54 -.001840 -44.86 -347.8
  21.55 -.001880 -45.83 -163.7
  21.57 -.001836 -44.77  -68.3
  21.58 -.001935 -47.18  -28.1
  21.59 -.001946 -47.46  -14.7
  21.60 -.002009 -48.99  -13.4
  21.61 -.002020 -49.26  -21.2
  21.62 -.002035 -49.63  -27.2
  21.63 0.004841 118.06  494.6
  21.64 0.010037 244.87 1324.6
  21.65 0.012495 304.89 2174.8
  21.67 0.013767 335.94 2922.3
  21.68 0.014280 348.48 3495.2
  21.69 0.014625 356.91 3865.7
  21.70 0.014688 358.45 4013.9
  21.71 0.014804 361.28 3931.0
  21.72 0.014847 362.35 3616.1
  21.73 0.014892 363.44 3063.9
  21.74 0.014974 365.44 2280.6
  21.76 0.014956 365.00 1256.7
  21.77 0.015080 368.02  629.6
  21.78 0.015029 366.78  327.9
  21.79 0.015028 366.75  180.0
  21.80 0.014995 365.96  109.8
  21.81 0.014970 365.34   67.1
  21.82 0.014997 366.00   48.3
  21.83 0.014951 364.87   26.5
  21.84 0.015041 367.09   18.5
  21.86 0.009355 228.22 -426.8
  21.87 0.003531  86.10 %-1239.3
  21.88 0.000706  17.20 %-2102.7
  21.89 -.000689 -16.80 %-2875.2
  21.90 -.001303 -31.78 %-3464.8
  21.91 -.001600 -39.02 %-3852.7
  21.92 -.001658 -40.41 %-4012.3
  21.93 -.001789 -43.63 %-3951.5
  21.95 -.001805 -44.01 %-3659.3
  21.96 -.001890 -46.07 %-3136.5
  21.97 -.001901 -46.35 %-2382.4
  21.98 -.001855 -45.24 %-1380.8
  21.99 -.001878 -45.80 -662.1
  22.00 -.001855 -45.24 -314.3
  22.01 -.001929 -47.03 -153.5
  22.02 -.001893 -46.16  -79.9
  22.04 -.001900 -46.32  -45.9
  22.05 -.001919 -46.79  -31.9
  22.06 -.001915 -46.69  -18.4
  22.07 -.001952 -47.60  -16.2
  22.08 -.001857 -45.28   -5.7
  22.09 0.005987 146.03  601.1
  22.10 0.010677 260.49 1457.7
  22.11 0.012849 313.53 2309.8
  22.12 0.013925 339.81 3037.0
  22.14 0.014410 351.66 3582.5
  22.15 0.014690 358.51 3915.3
  22.16 0.014883 363.20 4033.7
  22.17 0.014897 363.56 3917.8
  22.18 0.015022 366.61 3574.8
  22.19 0.014997 365.99 2993.2
  22.20 0.014987 365.77 2170.8
  22.21 0.014941 364.63 1116.4
  22.23 0.014930 364.37  539.2
  22.24 0.014930 364.36  263.4
  22.25 0.014899 363.59  123.3
  22.26 0.015013 366.39   61.3
  22.27 0.014938 364.55   22.4
  22.28 0.014949 364.82    2.5
  22.29 0.014878 363.09   -9.0
  22.30 0.014904 363.72  -17.1
  22.32 0.008254 201.33 -526.1
  22.33 0.002978  72.62 %-1348.5
  22.34 0.000552  13.45 %-2190.2
  22.35 -.000725 -17.68 %-2932.2
  22.36 -.001294 -31.56 %-3499.8
  22.37 -.001597 -38.93 %-3863.6
  22.38 -.001747 -42.60 %-4010.6
  22.39 -.001727 -42.10 %-3912.7
  22.41 -.001855 -45.23 %-3597.2
  22.42 -.001911 -46.59 %-3050.1
  22.43 -.001961 -47.80 %-2277.3
  22.44 -.002034 -49.60 %-1272.3
  22.45 -.002018 -49.19 -634.1
  22.46 -.002059 -50.20 -335.3
  22.47 -.002033 -49.57 -184.6
  22.48 -.002121 -51.70 -120.5
  22.49 -.002112 -51.49  -88.0
  22.51 -.002097 -51.12  -70.3
  22.52 -.002130 -51.93  -61.9
  22.53 -.002065 -50.34  -41.3
  22.54 -.001672 -40.77    2.6
  22.55 0.006677 162.86  681.1
  22.56 0.010802 263.55 1552.6
  22.57 0.012787 312.02 2391.6
  22.58 0.013726 334.95 3097.1
  22.60 0.014167 345.73 3612.6
  22.61 0.014414 351.76 3922.4
  22.62 0.014466 353.04 3998.2
  22.63 0.014641 357.31 3856.1
  22.64 0.014649 357.50 3481.6
  22.65 0.014695 358.61 2873.3
  22.66 0.014639 357.25 2031.1
  22.67 0.014669 357.99  993.3
  22.68 0.014673 358.08  486.1
  22.70 0.014611 356.57  237.5
  22.71 0.014624 356.88  117.2
  22.72 0.014564 355.41   52.0
  22.73 0.014580 355.82   16.5
  22.74 0.014554 355.17   -4.3
  22.75 0.014534 354.70  -23.9
  22.76 0.014570 355.57  -25.7
  22.77 0.006955 169.65 -612.1
  22.79 0.002172  52.95 %-1454.7
  22.80 -.000165  -4.02 %-2306.9
  22.81 -.001278 -31.17 %-3034.7
  22.82 -.001890 -46.07 %-3586.1
  22.83 -.002142 -52.23 %-3930.7
  22.84 -.002323 -56.64 %-4053.7
  22.85 -.002366 -57.68 %-3948.3
  22.86 -.002462 -60.03 %-3611.9
  22.88 -.002437 -59.42 %-3037.6
  22.89 -.002487 -60.64 %-2231.1
  22.90 -.002431 -59.28 %-1178.9
  22.91 -.002480 -60.46 -585.6
  22.92 -.002480 -60.48 -295.2
  22.93 -.002530 -61.68 -156.0
  22.94 -.002499 -60.93  -82.6
  22.95 -.002557 -62.35  -52.1
  22.97 -.002523 -61.51  -32.6
  22.98 -.002547 -62.09  -26.1
  22.99 -.002503 -61.03  -16.9
  23.00 -.001273 -31.05   79.9
  23.01 0.006833 166.66  786.0
  23.02 0.010686 260.72 1654.5
  23.03 0.012544 306.08 2486.9
  23.04 0.013477 328.87 3177.3
  23.05 0.013855 338.09 3673.4
  23.07 0.014101 344.11 3955.5
  23.08 0.014214 346.86 4016.3
  23.09 0.014281 348.51 3843.2
  23.10 0.014261 348.03 3436.2
  23.11 0.014346 350.11 2798.6
  23.12 0.014352 350.24 1929.2
  23.13 0.014415 351.78  940.4
  23.14 0.014412 351.72  468.9
  23.16 0.014410 351.67  241.6
  23.17 0.014359 350.42  127.4
  23.18 0.014414 351.75   76.9
  23.19 0.014399 351.38   46.4
  23.20 0.014386 351.07   29.8
  23.21 0.014347 350.12   16.4
  23.22 0.014232 347.30   -1.5
  23.23 0.005999 146.31 -654.5
  23.24 0.001527  37.23 %-1528.0
  23.26 -.000528 -12.87 %-2379.6
  23.27 -.001606 -39.16 %-3100.3
  23.28 -.002062 -50.26 %-3631.9
  23.29 -.002321 -56.58 %-3953.2
  23.30 -.002473 -60.30 %-4056.8
  23.31 -.002505 -61.06 %-3922.4
  23.32 -.002574 -62.76 %-3557.9
  23.33 -.002532 -61.72 %-2953.8
  23.34 -.002587 -63.07 %-2120.8
  23.36 -.002586 -63.05 %-1061.4
  23.37 -.002647 -64.53 -520.4
  23.38 -.002643 -64.45 -264.8
  23.39 -.002651 -64.63 -138.3
  23.40 -.002660 -64.85  -80.7
  23.41 -.002636 -64.26  -48.0
  23.42 -.002655 -64.74  -32.2
  23.43 -.002596 -63.30  -21.2
  23.45 -.002598 -63.35  -11.4
  23.46 -.000163  -3.98  180.7
  23.47 0.007317 178.48  918.3
  23.48 0.010892 265.74 1788.4
  23.49 0.012591 307.23 2600.9
  23.50 0.013402 327.04 3258.0
  23.51 0.013901 339.22 3729.3
  23.52 0.014113 344.41 3984.8
  23.54 0.014237 347.43 4014.4
  23.55 0.014244 347.60 3810.4
  23.56 0.014277 348.41 3370.9
  23.57 0.014257 347.91 2698.4
  23.58 0.014284 348.57 1791.9
  23.59 0.014382 350.97  878.1
  23.60 0.014323 349.54  436.3
  23.61 0.014338 349.89  222.8
  23.63 0.014312 349.25  113.7
  23.64 0.014334 349.81   56.0
  23.65 0.014388 351.12   34.8
  23.66 0.014394 351.27   26.7
  23.67 0.014428 352.11   28.4
  23.68 0.013901 339.23  -12.4
  23.69 0.005550 135.37 -688.4
  23.70 0.001421  34.65 %-1561.8
  23.71 -.000540 -13.17 %-2403.9
  23.73 -.001504 -36.67 %-3103.7
  23.74 -.002053 -50.06 %-3628.8
  23.75 -.002282 -55.64 %-3941.1
  23.76 -.002456 -59.87 %-4036.5
  23.77 -.002493 -60.79 %-3898.1
  23.78 -.002479 -60.45 %-3518.4
  23.79 -.002495 -60.84 %-2903.3
  23.80 -.002484 -60.56 %-2047.9
  23.82 -.002506 -61.11 %-1005.6
