Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  24.67 -.003513 -85.64  -22.1
  24.68 -.003523 -85.90  -21.9
  24.69 -.003534 -86.16  -21.8
  24.71 -.003545 -86.42  -21.7
  24.72 -.003555 -86.67  -21.6
  24.73 -.003566 -86.93  -21.5
  24.74 -.003576 -87.18  -21.4
  24.75 -.003586 -87.43  -21.2
  24.76 -.003596 -87.68  -21.1
  24.77 -.003606 -87.92  -21.0
  24.78 -.003617 -88.17  -20.8
  24.80 -.003627 -88.42  -20.7
  24.81 -.003637 -88.67  -20.6
  24.82 -.003647 -88.91  -20.5
  24.83 -.003657 -89.15  -20.4
  24.84 -.003667 -89.40  -20.3
  24.85 -.003676 -89.63  -20.1
  24.86 -.003686 -89.86  -20.0
  24.87 -.003695 -90.09  -19.9
  24.88 -.003705 -90.34  -19.8
  24.90 -.003714 -90.55  -19.6
  24.91 -.003724 -90.80  -19.5
  24.92 -.003733 -91.02  -19.4
  24.93 -.003743 -91.25  -19.2
  24.94 -.003752 -91.47  -19.1
  24.95 -.003761 -91.69  -19.0
  24.96 -.003770 -91.91  -18.8
  24.97 -.003779 -92.12  -18.6
  24.99 -.003788 -92.34  -18.5
  25.00 -.003797 -92.56  -18.3
  25.01 -.003805 -92.77  -18.2
  25.02 -.003814 -92.97  -18.0
  25.03 -.003823 -93.19  -17.8
  25.04 -.003831 -93.40  -17.7
  25.05 -.003839 -93.60  -17.6
  25.06 -.003848 -93.81  -17.4
  25.08 -.003856 -94.02  -17.3
  25.09 -.003865 -94.23  -17.3
  25.10 -.003873 -94.42  -17.1
  25.11 -.003881 -94.63  -17.0
  25.12 -.003890 -94.83  -16.9
  25.13 -.003898 -95.02  -16.8
  25.14 -.003906 -95.23  -16.8
  25.15 -.003914 -95.42  -16.7
  25.17 -.003922 -95.62  -16.6
  25.18 -.003930 -95.80  -16.4
  25.19 -.003938 -96.00  -16.3
  25.20 -.003945 -96.18  -16.1
  25.21 -.003953 -96.37  -16.0
  25.22 -.003961 -96.56  -15.9
  25.23 -.003968 -96.74  -15.7
  25.24 -.003976 -96.93  -15.6
  25.26 -.003983 -97.10  -15.5
  25.27 -.003990 -97.28  -15.3
  25.28 -.003998 -97.47  -15.2
  25.29 -.004005 -97.65  -15.2
  25.30 -.004013 -97.83  -15.1
  25.31 -.004020 -98.01  -15.0
  25.32 -.004027 -98.18  -14.9
  25.33 -.004034 -98.36  -14.8
  25.35 -.004042 -98.53  -14.7
  25.36 -.004049 -98.70  -14.7
  25.37 -.004055 -98.87  -14.5
  25.38 -.004062 -99.04  -14.5
  25.39 -.004070 -99.22  -14.4
  25.40 -.004076 -99.38  -14.2
  25.41 -.004083 -99.55  -14.1
  25.42 -.004090 -99.71  -14.0
  25.43 -.004096 -99.87  -13.9
  25.45 -.004103 %-100.03  -13.8
  25.46 -.004110 %-100.20  -13.7
  25.47 -.004116 %-100.34  -13.6
  25.48 -.004123 %-100.51  -13.5
  25.49 -.004129 %-100.66  -13.3
  25.50 -.004135 %-100.81  -13.2
  25.51 -.004142 %-100.97  -13.1
  25.52 -.004148 %-101.12  -13.0
  25.54 -.004154 %-101.28  -12.9
  25.55 -.004160 %-101.42  -12.8
  25.56 -.004167 %-101.59  -12.7
  25.57 -.004173 %-101.73  -12.7
  25.58 -.004179 %-101.88  -12.6
  25.59 -.004185 %-102.03  -12.5
  25.60 -.004191 %-102.17  -12.4
  25.61 -.004197 %-102.32  -12.4
  25.63 -.004203 %-102.47  -12.3
  25.64 -.004209 %-102.62  -12.3
  25.65 -.004215 %-102.75  -12.2
  25.66 -.004221 %-102.90  -12.1
  25.67 -.004226 %-103.04  -12.0
  25.68 -.004232 %-103.18  -11.9
  25.69 -.004238 %-103.32  -11.8
  25.70 -.004244 %-103.45  -11.7
  25.72 -.004249 %-103.60  -11.7
  25.73 -.004255 %-103.74  -11.6
  25.74 -.004261 %-103.87  -11.5
  25.75 -.004266 %-104.01  -11.5
  25.76 -.004272 %-104.14  -11.4
  25.77 -.004277 %-104.27  -11.3
  25.78 -.004283 %-104.41  -11.3
  25.79 -.004288 %-104.54  -11.2
  25.81 -.004293 %-104.65  -11.1
  25.82 -.004298 %-104.78  -10.9
  25.83 -.004304 %-104.93  -10.9
  25.84 -.004309 %-105.05  -10.8
  25.85 -.004314 %-105.18  -10.7
  25.86 -.004319 %-105.30  -10.6
  25.87 -.004325 %-105.43  -10.6
  25.88 -.004329 %-105.55  -10.5
  25.90 -.004335 %-105.68  -10.5
  25.91 -.004340 %-105.80  -10.4
  25.92 -.004345 %-105.92  -10.4
  25.93 -.004349 %-106.04  -10.3
  25.94 -.004354 %-106.15  -10.2
  25.95 -.004359 %-106.28  -10.1
  25.96 -.004364 %-106.40  -10.0
  25.97 -.004369 %-106.51   -9.9
  25.99 -.004373 %-106.61   -9.8
  26.00 -.004378 %-106.74   -9.7
  26.01 -.004383 %-106.86   -9.7
  26.02 -.004387 %-106.96   -9.6
  26.03 -.004392 %-107.08   -9.5
  26.04 -.004397 %-107.20   -9.5
  26.05 -.004402 %-107.31   -9.5
  26.06 -.004406 %-107.42   -9.4
  26.07 -.004411 %-107.53   -9.4
  26.09 -.004415 %-107.65   -9.3
  26.10 -.004420 %-107.75   -9.3
  26.11 -.004424 %-107.86   -9.3
  26.12 -.004428 %-107.96   -9.1
  26.13 -.004433 %-108.07   -9.0
  26.14 -.004437 %-108.16   -9.0
  26.15 -.004441 %-108.28   -8.9
  26.16 -.004446 %-108.39   -8.8
  26.18 -.004450 %-108.48   -8.7
  26.19 -.004454 %-108.59   -8.7
  26.20 -.004458 %-108.69   -8.6
  26.21 -.004462 %-108.79   -8.5
  26.22 -.004466 %-108.88   -8.5
  26.23 -.004471 %-108.99   -8.4
  26.24 -.004475 %-109.09   -8.4
  26.25 -.004479 %-109.19   -8.4
  26.27 -.004482 %-109.28   -8.3
  26.28 -.004487 %-109.38   -8.2
  26.29 -.004491 %-109.48   -8.2
  26.30 -.004494 %-109.57   -8.1
  26.31 -.004498 %-109.66   -8.1
  26.32 -.004502 %-109.76   -8.0
  26.33 -.004506 %-109.85   -8.0
  26.34 -.004510 %-109.95   -7.9
  26.36 -.004514 %-110.04   -7.8
  26.37 -.004518 %-110.13   -7.8
  26.38 -.004521 %-110.22   -7.7
  26.39 -.004525 %-110.32   -7.7
  26.40 -.004528 %-110.40   -7.6
  26.41 -.004532 %-110.49   -7.6
  26.42 -.004536 %-110.58   -7.5
  26.43 -.004539 %-110.66   -7.5
  26.44 -.004543 %-110.75   -7.4
  26.46 -.004547 %-110.85   -7.4
  26.47 -.004551 %-110.94   -7.3
  26.48 -.004553 %-111.00   -7.3
  26.49 -.004557 %-111.09   -7.2
  26.50 -.004560 %-111.18   -7.1
  26.51 -.004564 %-111.26   -7.0
  26.52 -.004567 %-111.33   -7.0
  26.53 -.004571 %-111.43   -6.9
  26.55 -.004574 %-111.51   -6.9
  26.56 -.004578 %-111.60   -6.9
  26.57 -.004581 %-111.68   -6.9
  26.58 -.004584 %-111.76   -6.8
  26.59 -.004587 %-111.83   -6.8
  26.60 -.004591 %-111.91   -6.8
  26.61 -.004594 %-111.99   -6.7
  26.62 -.004597 %-112.07   -6.7
  26.64 -.004600 %-112.15   -6.6
  26.65 -.004604 %-112.23   -6.6
  26.66 -.004607 %-112.31   -6.5
  26.67 -.004610 %-112.39   -6.5
  26.68 -.004613 %-112.46   -6.4
  26.69 -.004616 %-112.54   -6.4
  26.70 -.004619 %-112.61   -6.4
  26.71 -.004622 %-112.69   -6.4
  26.73 -.004625 %-112.76   -6.3
  26.74 -.004628 %-112.83   -6.3
  26.75 -.004631 %-112.91   -6.2
  26.76 -.004634 %-112.98   -6.2
  26.77 -.004637 %-113.05   -6.1
  26.78 -.004640 %-113.13   -6.1
  26.79 -.004643 %-113.19   -6.0
  26.80 -.004646 %-113.27   -6.0
  26.82 -.004649 %-113.33   -5.9
  26.83 -.004652 %-113.41   -5.9
  26.84 -.004655 %-113.49   -5.9
  26.85 -.004658 %-113.57   -5.9
  26.86 -.004661 %-113.63   -5.9
  26.87 -.004664 %-113.70   -5.9
  26.88 -.004667 %-113.78   -5.9
  26.89 -.004670 %-113.85   -6.0
  26.91 -.004672 %-113.91   -5.9
  26.92 -.004676 %-113.99   -6.0
  26.93 -.004678 %-114.05   -5.9
  26.94 -.004681 %-114.12   -5.9
  26.95 -.004684 %-114.18   -5.8
  26.96 -.004687 %-114.25   -5.7
  26.97 -.004689 %-114.32   -5.7
  26.98 -.004691 %-114.37   -5.6
  26.99 -.004695 %-114.45   -5.5
  27.01 -.004696 %-114.50   -5.4
  27.02 -.004700 %-114.57   -5.4
  27.03 -.004702 %-114.64   -5.3
  27.04 -.004704 %-114.69   -5.2
  27.05 -.004707 %-114.76   -5.3
  27.06 -.004710 %-114.82   -5.2
  27.07 -.004713 %-114.89   -5.2
  27.08 -.004715 %-114.96   -5.2
  27.10 -.004718 %-115.03   -5.3
  27.11 -.004721 %-115.08   -5.3
  27.12 -.004723 %-115.13   -5.2
  27.13 -.004725 %-115.20   -5.2
  27.14 -.004728 %-115.25   -5.1
  27.15 -.004730 %-115.32   -5.1
  27.16 -.004733 %-115.38   -5.1
  27.17 -.004735 %-115.45   -5.0
  27.19 -.004738 %-115.50   -5.0
  27.20 -.004740 %-115.56   -4.9
  27.21 -.004742 %-115.60   -4.9
  27.22 -.004745 %-115.67   -4.8
  27.23 -.004747 %-115.72   -4.8
  27.24 -.004749 %-115.78   -4.8
  27.25 -.004752 %-115.85   -4.8
  27.27 -.004754 %-115.89   -4.7
  27.28 -.004756 %-115.94   -4.7
  27.29 -.004758 %-115.99   -4.6
  27.30 -.004760 %-116.05   -4.6
  27.31 -.004763 %-116.11   -4.5
  27.32 -.004764 %-116.15   -4.5
  27.33 -.004766 %-116.20   -4.4
  27.34 -.004769 %-116.26   -4.4
  27.35 -.004771 %-116.30   -4.3
  27.37 -.004772 %-116.34   -4.2
  27.38 -.004775 %-116.40   -4.1
  27.39 -.004777 %-116.47   -4.2
  27.40 -.004779 %-116.51   -4.2
  27.41 -.004781 %-116.56   -4.2
  27.42 -.004783 %-116.61   -4.2
  27.43 -.004785 %-116.65   -4.2
  27.44 -.004787 %-116.71   -4.2
  27.46 -.004789 %-116.76   -4.1
  27.47 -.004791 %-116.80   -4.1
  27.48 -.004793 %-116.86   -4.1
  27.49 -.004795 %-116.89   -4.1
  27.50 -.004797 %-116.95   -4.0
  27.51 -.004799 %-116.99   -4.0
  27.52 -.004801 %-117.05   -4.0
  27.53 -.004803 %-117.09   -4.0
  27.55 -.004805 %-117.14   -4.0
  27.56 -.004807 %-117.18   -4.0
  27.57 -.004809 %-117.24   -3.9
  27.58 -.004811 %-117.28   -3.9
  27.59 -.004812 %-117.32   -3.9
  27.60 -.004814 %-117.37   -3.9
  27.61 -.004816 %-117.41   -3.9
  27.62 -.004818 %-117.47   -3.8
  27.64 -.004820 %-117.51   -3.8
  27.65 -.004822 %-117.55   -3.8
  27.66 -.004824 %-117.60   -3.8
  27.67 -.004826 %-117.65   -3.8
  27.68 -.004828 %-117.70   -3.8
  27.69 -.004829 %-117.73   -3.7
  27.70 -.004831 %-117.77   -3.7
  27.71 -.004832 %-117.81   -3.7
  27.73 -.004835 %-117.86   -3.6
  27.74 -.004836 %-117.91   -3.6
  27.75 -.004837 %-117.93   -3.5
  27.76 -.004839 %-117.97   -3.5
  27.77 -.004841 %-118.01   -3.4
  27.78 -.004842 %-118.05   -3.3
  27.79 -.004844 %-118.08   -3.2
  27.80 -.004846 %-118.14   -3.2
  27.82 -.004847 %-118.16   -3.2
  27.83 -.004848 %-118.20   -3.2
  27.84 -.004850 %-118.24   -3.1
  27.85 -.004852 %-118.28   -3.1
  27.86 -.004853 %-118.32   -3.1
  27.87 -.004855 %-118.36   -3.2
  27.88 -.004857 %-118.41   -3.2
  27.89 -.004858 %-118.44   -3.2
  27.90 -.004860 %-118.49   -3.3
  27.92 -.004861 %-118.51   -3.2
  27.93 -.004863 %-118.54   -3.2
  27.94 -.004864 %-118.59   -3.2
  27.95 -.004866 %-118.63   -3.2
  27.96 -.004867 %-118.66   -3.2
  27.97 -.004869 %-118.70   -3.1
  27.98 -.004870 %-118.72   -3.0
  27.99 -.004872 %-118.77   -3.0
  28.01 -.004873 %-118.80   -2.9
  28.02 -.004875 %-118.84   -2.9
  28.03 -.004876 %-118.86   -2.9
  28.04 -.004877 %-118.90   -2.9
  28.05 -.004879 %-118.94   -2.9
  28.06 -.004880 %-118.97   -2.8
  28.07 -.004881 %-119.00   -2.8
  28.08 -.004883 %-119.03   -2.8
  28.10 -.004884 %-119.08   -2.8
  28.11 -.004885 %-119.10   -2.8
  28.12 -.004887 %-119.14   -2.8
  28.13 -.004889 %-119.18   -2.8
  28.14 -.004890 %-119.21   -2.8
  28.15 -.004891 %-119.25   -2.9
  28.16 -.004892 %-119.27   -2.8
  28.17 -.004894 %-119.31   -2.8
  28.18 -.004895 %-119.34   -2.8
  28.20 -.004896 %-119.37   -2.8
  28.21 -.004898 %-119.41   -2.7
  28.22 -.004900 %-119.45   -2.7
  28.23 -.004900 %-119.46   -2.7
  28.24 -.004902 %-119.51   -2.7
  28.25 -.004903 %-119.53   -2.7
  28.26 -.004904 %-119.56   -2.7
  28.28 -.004906 %-119.59   -2.6
  28.29 -.004907 %-119.63   -2.6
  28.30 -.004908 %-119.66   -2.6
  28.31 -.004910 %-119.69   -2.6
  28.32 -.004911 %-119.73   -2.6
  28.33 -.004912 %-119.75   -2.6
  28.34 -.004913 %-119.78   -2.6
  28.35 -.004914 %-119.81   -2.6
  28.37 -.004916 %-119.85   -2.6
  28.38 -.004917 %-119.88   -2.6
  28.39 -.004919 %-119.92   -2.6
  28.40 -.004920 %-119.94   -2.6
  28.41 -.004921 %-119.96   -2.5
  28.42 -.004922 %-119.99   -2.5
  28.43 -.004923 %-120.01   -2.4
  28.44 -.004924 %-120.04   -2.4
  28.45 -.004925 %-120.07   -2.3
  28.47 -.004926 %-120.10   -2.3
  28.48 -.004927 %-120.11   -2.2
  28.49 -.004928 %-120.14   -2.1
  28.50 -.004929 %-120.17   -2.1
  28.51 -.004929 %-120.18   -2.0
  28.52 -.004931 %-120.22   -2.0
  28.53 -.004932 %-120.23   -2.0
  28.54 -.004920 %-119.94   -1.0
  28.56 -.004829 %-117.72    6.9
  28.57 -.004749 %-115.78   19.6
  28.58 -.004676 %-114.00   35.3
  28.59 -.004606 %-112.29   52.8
  28.60 -.003786 -92.29  128.9
  28.61 -.004427 %-107.93  139.6
  28.62 -.004328 %-105.51  150.9
  28.63 -.004232 %-103.18  161.0
  28.65 -.004149 %-101.16  167.8
  28.66 -.004073 -99.31  169.3
  28.67 -.003996 -97.43  164.7
  28.68 -.003921 -95.59  153.9
  28.69 -.003849 -93.85  142.9
  28.70 -.003775 -92.03  131.2
  28.71 -.003708 -90.40  117.7
  28.72 -.003639 -88.72  102.2
  28.74 -.003564 -86.89  153.6
  28.75 -.003491 -85.12  149.2
  28.76 -.003422 -83.42  146.1
  28.77 -.003351 -81.70  144.4
  28.78 -.003284 -80.05  143.2
  28.79 -.003217 -78.42  141.8
  28.80 -.003148 -76.76  140.8
  28.81 -.003082 -75.14  139.8
  28.83 -.003017 -73.56  138.6
  28.84 -.002953 -72.00  137.5
  28.85 -.002891 -70.47  135.7
  28.86 -.002828 -68.94  133.7
  28.87 -.002766 -67.44  131.8
  28.88 -.002708 -66.01  129.9
  28.89 -.002648 -64.57  128.0
  28.90 -.002595 -63.26  125.7
  28.92 -.002546 -62.08  122.8
  28.93 -.002501 -60.97  119.1
  28.94 -.002463 -60.05  114.5
  28.95 -.002430 -59.24  108.9
  28.96 -.002407 -58.68  101.9
  28.97 -.002385 -58.15   93.8
  28.98 -.002356 -57.45   85.7
  28.99 -.002328 -56.76   77.9
  29.01 -.002295 -55.96   71.4
  29.02 -.002243 -54.68   67.6
  29.03 -.002179 -53.13   67.6
  29.04 -.002115 -51.57   70.7
  29.05 -.002053 -50.05   76.4
  29.06 -.001992 -48.56   84.0
  29.07 -.001932 -47.09   92.6
  29.08 -.001869 -45.56  101.6
  29.09 -.001806 -44.04  109.6
  29.11 -.001746 -42.58  115.8
  29.12 -.001684 -41.06  120.5
  29.13 -.001622 -39.54  123.2
  29.14 -.001560 -38.04  123.7
  29.15 -.001500 -36.58  123.3
  29.16 -.001440 -35.12  122.9
  29.17 -.001380 -33.64  122.6
  29.18 -.001320 -32.19  122.3
  29.20 -.001260 -30.72  122.0
  29.21 -.001202 -29.31  121.4
  29.22 -.001143 -27.88  120.7
  29.23 -.001085 -26.46  120.1
  29.24 -.001030 -25.10  119.1
  29.25 -.000972 -23.69  118.2
  29.26 -.000915 -22.31  117.4
  29.27 -.000862 -21.02  116.3
  29.29 -.000805 -19.64  115.3
  29.30 -.000750 -18.29  114.3
  29.31 -.000696 -16.97  113.3
  29.32 -.000642 -15.66  112.3
  29.33 -.000589 -14.37  111.3
  29.34 -.000535 -13.04  110.5
  29.35 -.000484 -11.80  109.5
  29.36 -.000431 -10.52  108.6
  29.38 -.000379  -9.24  107.7
  29.39 -.000328  -7.99  106.9
  29.40 -.000278  -6.77  106.1
  29.41 -.000228  -5.57  105.0
  29.42 -.000180  -4.38  103.9
  29.43 -.000131  -3.20  102.8
  29.44 -.000084  -2.06  101.6
  29.45 -.000040  -0.98  100.1
  29.46 -.000001  -0.02   98.1
  29.48 0.000045   1.09   96.3
  29.49 0.000092   2.24   94.6
  29.50 0.000137   3.34   93.1
  29.51 0.000181   4.41   91.8
  29.52 0.000224   5.46   90.6
  29.53 0.000265   6.47   89.5
  29.54 0.000308   7.51   88.5
  29.56 0.000351   8.57   87.8
  29.57 0.000393   9.59   87.2
  29.58 0.000436  10.63   86.9
  29.59 0.000478  11.64   86.6
  29.60 0.000517  12.62   85.6
  29.61 0.000556  13.56   84.6
  29.62 0.000602  14.67   84.1
  29.63 0.000637  15.53   83.3
  29.64 0.000675  16.46   82.5
  29.66 0.000713  17.40   81.6
  29.67 0.000750  18.28   80.4
  29.68 0.000784  19.12   79.0
  29.69 0.000819  19.96   77.5
  29.70 0.000854  20.82   76.0
  29.71 0.000887  21.64   74.5
  29.72 0.000920  22.44   73.1
  29.73 0.000954  23.26   71.6
  29.75 0.000987  24.06   70.1
  29.76 0.001019  24.85   69.2
  29.77 0.001051  25.62   68.0
  29.78 0.001082  26.38   67.0
  29.79 0.001112  27.12   66.1
  29.80 0.001142  27.86   65.2
  29.81 0.001170  28.54   64.1
  29.82 0.001201  29.28   63.1
  29.84 0.001228  29.95   62.1
  29.85 0.001257  30.65   61.1
  29.86 0.001287  31.38   60.2
  29.87 0.001317  32.11   59.5
  29.88 0.001347  32.84   59.1
  29.89 0.001377  33.59   58.9
  29.90 0.001407  34.32   58.8
  29.91 0.001438  35.07   59.0
  29.93 0.001466  35.75   59.1
  29.94 0.001496  36.48   59.4
  29.95 0.001526  37.22   59.5
  29.96 0.001556  37.94   59.7
  29.97 0.001586  38.66   59.7
  29.98 0.001615  39.38   59.6
  29.99 0.001646  40.13   59.6
  30.00 0.001675  40.85   59.6
  30.01 0.001705  41.58   59.5
  30.03 0.001732  42.23   59.3
  30.04 0.001760  42.93   59.1
  30.05 0.001788  43.60   58.8
  30.06 0.001817  44.30   58.4
  30.07 0.001845  44.99   57.9
  30.08 0.001872  45.65   57.4
  30.09 0.001898  46.28   56.8
  30.11 0.001924  46.91   56.1
  30.12 0.001950  47.54   55.3
  30.13 0.001975  48.15   54.6
  30.14 0.002000  48.77   53.9
  30.15 0.002026  49.40   53.3
  30.16 0.002051  50.01   52.6
  30.17 0.002076  50.62   52.0
  30.18 0.002101  51.22   51.4
  30.20 0.002124  51.81   50.8
  30.21 0.002148  52.38   50.3
  30.22 0.002172  52.96   49.9
  30.23 0.002196  53.54   49.5
  30.24 0.002219  54.11   49.0
  30.25 0.002242  54.68   48.6
  30.26 0.002266  55.25   48.1
  30.27 0.002288  55.80   47.6
  30.28 0.002310  56.32   47.1
  30.30 0.002334  56.90   46.7
  30.31 0.002355  57.43   46.4
  30.32 0.002377  57.97   46.0
  30.33 0.002398  58.47   45.5
  30.34 0.002419  58.99   45.0
  30.35 0.002440  59.51   44.5
  30.36 0.002461  60.00   43.9
  30.37 0.002480  60.49   43.3
  30.39 0.002501  60.98   42.8
  30.40 0.002521  61.48   42.3
  30.41 0.002541  61.97   41.8
  30.42 0.002561  62.46   41.3
  30.43 0.002581  62.93   40.9
  30.44 0.002601  63.43   40.6
  30.45 0.002620  63.88   40.3
  30.46 0.002641  64.39   40.1
  30.48 0.002659  64.84   39.8
  30.49 0.002678  65.30   39.6
  30.50 0.002697  65.76   39.3
  30.51 0.002715  66.21   39.0
  30.52 0.002731  66.60   38.5
  30.53 0.002750  67.06   38.0
  30.54 0.002767  67.48   37.5
  30.55 0.002787  67.97   37.2
  30.57 0.002804  68.38   36.8
  30.58 0.002821  68.78   36.4
  30.59 0.002837  69.19   35.9
  30.60 0.002854  69.60   35.5
  30.61 0.002872  70.03   35.2
  30.62 0.002888  70.43   34.9
  30.63 0.002904  70.83   34.6
  30.64 0.002920  71.22   34.3
  30.66 0.002934  71.56   33.7
  30.67 0.002949  71.92   33.1
  30.68 0.002964  72.28   32.4
  30.69 0.002979  72.66   31.9
  30.70 0.002995  73.03   31.5
  30.71 0.003010  73.40   31.1
  30.72 0.003025  73.77   30.7
  30.73 0.003040  74.14   30.4
  30.75 0.003055  74.49   30.2
  30.76 0.003069  74.84   30.0
  30.77 0.003083  75.19   29.9
  30.78 0.003096  75.51   29.7
  30.79 0.003110  75.85   29.4
  30.80 0.003125  76.20   29.1
  30.81 0.003137  76.50   28.7
  30.82 0.003150  76.81   28.2
  30.84 0.003163  77.14   27.8
  30.85 0.003177  77.47   27.4
  30.86 0.003190  77.80   27.1
  30.87 0.003204  78.12   26.9
  30.88 0.003217  78.44   26.8
  30.89 0.003229  78.74   26.6
  30.90 0.003241  79.04   26.4
  30.91 0.003253  79.33   26.1
  30.92 0.003265  79.61   25.8
  30.94 0.003277  79.92   25.6
  30.95 0.003288  80.19   25.2
  30.96 0.003301  80.50   24.8
  30.97 0.003312  80.77   24.5
  30.98 0.003324  81.07   24.2
  30.99 0.003336  81.36   24.0
  31.00 0.003347  81.63   23.8
  31.01 0.003358  81.88   23.6
  31.03 0.003368  82.14   23.3
  31.04 0.003380  82.42   23.1
  31.05 0.003390  82.68   22.8
  31.06 0.003401  82.94   22.6
  31.07 0.003412  83.20   22.3
  31.08 0.003422  83.46   22.0
  31.09 0.003433  83.72   21.8
  31.10 0.003443  83.96   21.5
  31.12 0.003454  84.23   21.4
  31.13 0.003464  84.47   21.3
  31.14 0.003473  84.70   21.1
  31.15 0.003484  84.96   20.9
  31.16 0.003493  85.19   20.7
  31.17 0.003503  85.43   20.5
  31.18 0.003513  85.67   20.3
  31.19 0.003523  85.91   20.2
  31.21 0.003530  86.09   19.8
  31.22 0.003539  86.30   19.4
  31.23 0.003548  86.53   19.1
  31.24 0.003558  86.76   18.8
  31.25 0.003568  87.01   18.7
  31.26 0.003577  87.23   18.6
  31.27 0.003586  87.44   18.4
  31.28 0.003594  87.65   18.3
  31.30 0.003602  87.83   18.1
  31.31 0.003610  88.03   17.8
  31.32 0.003618  88.23   17.7
  31.33 0.003625  88.40   17.4
  31.34 0.003633  88.60   17.1
  31.35 0.003640  88.78   16.6
  31.36 0.003647  88.94   16.1
  31.37 0.003655  89.14   15.7
  31.39 0.003663  89.34   15.5
  31.40 0.003672  89.56   15.5
  31.41 0.003680  89.74   15.5
  31.42 0.003688  89.93   15.6
  31.43 0.003694  90.10   15.5
  31.44 0.003702  90.28   15.5
  31.45 0.003709  90.46   15.5
  31.46 0.003718  90.67   15.5
  31.48 0.003726  90.87   15.6
  31.49 0.003733  91.03   15.5
  31.50 0.003741  91.23   15.4
  31.51 0.003748  91.40   15.3
  31.52 0.003756  91.60   15.2
  31.53 0.003763  91.76   15.2
  31.54 0.003770  91.94   15.1
  31.55 0.003777  92.10   15.1
  31.56 0.003784  92.28   14.9
  31.58 0.003791  92.46   14.8
  31.59 0.003797  92.61   14.5
  31.60 0.003804  92.77   14.3
  31.61 0.003811  92.93   14.1
  31.62 0.003817  93.08   13.8
  31.63 0.003824  93.25   13.7
  31.64 0.003831  93.42   13.6
  31.65 0.003838  93.60   13.5
  31.67 0.003844  93.75   13.4
  31.68 0.003849  93.87   13.3
  31.69 0.003856  94.03   13.1
  31.70 0.003862  94.18   13.0
  31.71 0.003869  94.34   12.9
  31.72 0.003876  94.51   12.9
  31.73 0.003881  94.66   12.8
  31.74 0.003887  94.78   12.7
  31.76 0.003891  94.90   12.4
  31.77 0.003897  95.05   12.1
  31.78 0.003904  95.20   12.0
  31.79 0.003910  95.35   12.0
  31.80 0.003915  95.48   11.9
  31.81 0.003921  95.63   11.8
  31.82 0.003926  95.74   11.6
  31.83 0.003932  95.90   11.4
  31.85 0.003938  96.03   11.4
  31.86 0.003943  96.16   11.4
  31.87 0.003948  96.28   11.4
  31.88 0.003952  96.38   11.2
  31.89 0.003957  96.50   10.9
  31.90 0.003962  96.62   10.6
  31.91 0.003968  96.76   10.5
  31.92 0.003973  96.88   10.3
  31.94 0.003978  97.01   10.2
  31.95 0.003983  97.14   10.2
  31.96 0.003989  97.27   10.1
  31.97 0.003992  97.36   10.0
  31.98 0.003996  97.45    9.9
  31.99 0.004001  97.57    9.8
  32.00 0.004005  97.66    9.7
  32.01 0.004008  97.74    9.4
  32.03 0.004011  97.82    9.0
  32.04 0.004015  97.92    8.6
  32.05 0.004018  98.00    8.2
  32.06 0.004022  98.10    7.9
  32.07 0.004026  98.19    7.6
  32.08 0.004031  98.30    7.6
  32.09 0.004034  98.39    7.6
  32.10 0.004039  98.50    7.6
  32.11 0.004044  98.63    7.8
  32.13 0.004051  98.79    8.2
  32.14 0.004055  98.90    8.6
  32.15 0.004060  99.01    8.9
  32.16 0.004064  99.12    9.2
  32.17 0.004069  99.24    9.4
  32.18 0.004074  99.34    9.5
  32.19 0.004077  99.42    9.5
  32.20 0.004082  99.54    9.5
  32.22 0.004086  99.65    9.4
  32.23 0.004089  99.72    9.1
  32.24 0.004093  99.82    8.7
  32.25 0.004096  99.89    8.3
  32.26 0.004100  99.99    8.1
  32.27 0.004105 100.10    8.0
  32.28 0.004108 100.18    7.8
  32.29 0.004112 100.27    7.7
  32.31 0.004115 100.35    7.6
  32.32 0.004119 100.44    7.5
  32.33 0.004123 100.54    7.4
  32.34 0.004126 100.62    7.4
  32.35 0.004130 100.71    7.4
  32.36 0.004133 100.80    7.3
  32.37 0.004136 100.87    7.3
  32.38 0.004140 100.97    7.2
  32.40 0.004143 101.05    7.1
  32.41 0.004146 101.12    7.1
  32.42 0.004150 101.22    7.0
  32.43 0.004152 101.27    6.9
  32.44 0.004156 101.36    6.8
  32.45 0.004159 101.43    6.7
  32.46 0.004163 101.53    6.7
  32.47 0.004165 101.59    6.6
  32.49 0.004169 101.68    6.5
  32.50 0.004173 101.77    6.6
  32.51 0.004175 101.82    6.5
  32.52 0.004179 101.91    6.5
  32.53 0.004181 101.97    6.4
  32.54 0.004185 102.05    6.4
  32.55 0.004188 102.13    6.4
  32.56 0.004192 102.23    6.3
  32.58 0.004194 102.29    6.3
  32.59 0.004195 102.31    6.1
  32.60 0.004199 102.41    6.0
  32.61 0.004201 102.46    5.9
  32.62 0.004203 102.50    5.7
  32.63 0.004204 102.54    5.4
  32.64 0.004207 102.59    5.1
  32.65 0.004210 102.67    5.0
  32.67 0.004212 102.73    4.8
  32.68 0.004213 102.75    4.5
  32.69 0.004216 102.82    4.4
  32.70 0.004217 102.85    4.3
